Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N259,caRa->caR,L1,-,-,-
N2194,kAsa->kasA,-,L2,0.032,0.046
N2195,kAsa->kAsI,-,L2,0.026000000000000002,0.037
N2196,kAsa->kas,-,L2,0.031,0.047
N2197,kOrma->kUrma,-,L2,0.028,0.044
N252,mAra->mAri,-,-,-,-
N253,mAra->mArI,-,-,-,-
N250,rAmaWa->rAmaWI,-,-,-,-
N251,mAra->mara,-,L2,0.031,0.046
N256,OrRa->urRa,-,L2,0.031,0.046
N257,OrRa->UrRa,-,-,-,-
N254,mAra->marI,-,L2,0.031,0.046
N255,OrRa->UrRA,-,-,-,-
N2200,yAjana->yajana,-,L2,0.027,0.044
N2201,nivAsa->nivAsa,L1,-,-,-
N2202,AlAta->alAta,-,L2,0.027,0.044
N2203,AvApa->avApa,-,L2,0.029,0.045
N2204,AvApa->avAp,-,L2,0.027,0.044
N2205,KAna->Kan,L1,L2,0.028,0.044
N2206,KAna->Kana,-,L2,0.027,0.043000000000000003
N2207,KAna->KAni,-,L2,0.021,0.033
N2208,KAna->Kani,-,L2,0.027,0.043000000000000003
N2209,KAna->KAnI,-,L2,0.021,0.033
N3210,prAjYa->prajYa,-,L2,0.031,0.049
N1679,bOdDa->budDa,-,L2,0.028,0.043000000000000003
N2428,pANkta->paNktI,-,L2,0.028,0.042
N2429,vEkalpa->vikalpa,-,L2,0.028,0.042
N2400,vEkawa->vikawA,-,L2,0.03,0.047
N2420,SrOta->Sruti,-,L2,0.022,0.04
N2421,Apta->apta,-,L2,0.029,0.046
N2422,Apta->Apti,-,L2,0.021,0.034
N2423,svAda->svadi,-,L2,0.033,0.05
N2424,svAda->svad,-,L2,0.032,0.049
N1849,kAlinda->kAlindI,-,L2,0.023,0.037
N2426,Asanna->asanna,-,L2,0.03,0.046
N2427,pANkta->paNkti,-,L2,0.029,0.047
N2432,rAnta->rantI,-,L2,0.028,0.043000000000000003
N1848,kAlinda->kalindA,-,L2,0.03,0.047
N168,CAgaRa->CagaRa,-,L2,0.027,0.039
N169,prAvaraRa->pravaraRa,-,L2,0.028,0.039
N164,kOwa->kuw,-,L2,0.02,0.034
N165,kOwa->kUw,-,-,-,-
N166,AleKana->AleKani,-,-,-,-
N167,AleKana->AleKanI,-,-,-,-
N160,kOwa->kowi,-,L2,0.021,0.035
N161,kOwa->kuwI,-,L2,0.02,0.034
N162,kOwa->kUwI,-,-,-,-
N163,kOwa->kowI,-,L2,0.02,0.033
N3257,krOqa->krOqi,-,L2,0.022,0.036000000000000004
N3212,prAjYa->prajYA,-,L2,0.03,0.047
N2518,jyAna->jyAni,-,L2,0.022,0.034
N2519,dEvata->devatA,-,L2,0.016,0.621
N1842,gOra->gOri,-,L2,0.024,0.036000000000000004
N2514,vEjayanta->vijayanta,-,L2,0.028,0.043000000000000003
N2515,vEjayanta->vEjayantI,-,L2,0.029,0.04
N2516,vEjayanta->vijayantI,-,L2,0.028,0.043000000000000003
N2517,ADAra->aDAra,-,L2,0.028,0.043000000000000003
N2510,sAma->sAmi,-,L2,0.022,0.034
N1841,gOra->gOrA,-,L2,0.024,0.036000000000000004
N2512,sAma->samI,-,L2,0.029,0.043000000000000003
N2513,sAma->sAm,-,L2,0.023,0.034
N2734,pAYcanada->paYcanada,-,L2,0.028,0.045
N2735,Akampana->akampana,-,L2,0.028,0.044
N2736,bAhira->bahir,-,L2,0.029,0.045
N1840,gOra->gUr,L1,L2,0.023,0.039
N2730,SOzira->SuzirA,-,L2,0.022,0.039
N2731,nArada->narada,-,L2,0.028,0.045
N2732,dvEpakza->dvipakz,-,L2,0.018000000000000002,0.529
N2733,hEmanta->hemanta,-,L2,0.028,0.044
N3226,vEqaNga->viqaNga,-,L2,0.03,0.046
N2738,grAmaRa->grAmaRI,-,L2,0.029,0.043000000000000003
N2739,mAtaMga->mataMga,-,L2,0.029,0.044
N3213,ApIqa->apIqA,-,L2,0.029,0.046
N678,Awopa->AwopI,-,-,-,-
N679,prAvfta->pravfta,-,L2,0.028,0.043000000000000003
N1814,dAhana->dahanI,-,L2,0.029,0.046
N1815,kAlanATa->kalanATa,-,L2,0.029,0.046
N1816,sOna->sUna,-,L2,0.03,0.045
N1817,sOna->sUnA,-,L2,0.024,0.038
N1810,mAma->mama,-,L2,0.029,0.045
N1811,mAma->mAm,-,L2,0.022,0.032
N1812,dAhana->dahana,-,L2,0.03,0.046
N1813,dAhana->dahanA,-,L2,0.029,0.046
N1818,sOna->soni,-,L2,0.024,0.038
N1819,sAvedasa->savedas,-,L2,0.031,0.046
N670,AsPowana->AsPowanI,-,-,-,-
N2795,Antarikza->antarikza,-,L2,0.029,0.044
N671,pAYcanaKa->paYcanaKa,-,L2,0.03,0.045
N2401,prAgukta->prAgukti,-,L2,0.024,0.038
N1609,kAkutsTa->kakutsTa,-,L2,0.028,0.042
N1608,BlASa->BlAS,L1,L2,0.023,0.031
N3229,kzOma->kzumA,-,L2,0.021,0.038
N3228,kzOma->kzoma,-,L2,0.031,0.047
N1979,hEma->hemA,-,L2,0.02,0.036000000000000004
N1978,hEma->hEmA,-,L2,0.022,0.033
N1601,sOzupta->suzupti,-,L2,0.022,0.036000000000000004
N1600,sOzupta->suzupta,-,L2,0.028,0.042
N1603,Arhata->arhatA,-,L2,0.027,0.042
N1602,svAdukanda->svAdukandA,-,L2,0.03,0.041
N1605,nEDruva->niDruva,-,L2,0.03,0.045
N1604,Arhata->arhat,-,L2,0.029,0.045
N1607,nEDruva->niDruvi,-,L2,0.022,0.039
N1606,nEDruva->nEDruvi,-,L2,0.024,0.034
N809,SumBa->SumB,L1,-,-,-
N808,brAhmamuhUrta->brahmamuhUrta,-,L2,0.032,0.047
N803,lENga->liNg,-,L2,0.02,0.034
N802,lENga->liNgI,-,L2,0.02,0.034
N801,lENga->lENgI,-,-,-,-
N800,lENga->liNga,-,L2,0.029,0.045
N807,Aropa->AropI,-,-,-,-
N806,cArvaNga->cArvaNgI,-,-,-,-
N805,sTAvira->sTavirA,-,L2,0.033,0.047
N804,sTAvira->sTavira,-,L2,0.033,0.047
N2848,rAvaRa->ravaRa,-,L2,0.031,0.046
N2849,rAvaRa->ravaRA,-,L2,0.031,0.046
N2846,gOtama->gOtami,-,L2,0.03,0.044
N2847,gOtama->gOtamI,-,L2,0.03,0.044
N2844,sAmBAra->samBAra,-,L2,0.028,0.042
N2845,gOtama->gotama,-,L2,0.027,0.042
N2842,sAnanda->sananda,-,L2,0.028,0.042
N2843,sAnanda->sAnandI,-,L2,0.028,0.04
N2840,vEzama->vizamI,-,L2,0.027,0.042
N2841,vEzama->vizam,-,L2,0.026000000000000002,0.042
N3039,SvAdaMzwra->SvadaMzwrA,-,L2,0.032,0.051000000000000004
N3321,smAra->smara,-,L2,0.028,0.044
N3322,kAsaGna->kAsaGnI,-,L2,0.028,0.04
N3323,cEtraraTa->citraraTa,-,L2,0.027,0.043000000000000003
N3324,cEtraraTa->citraraTA,-,L2,0.027,0.043000000000000003
N3325,cEtraraTa->cEtraraTi,-,L2,0.027,0.041
N3326,mApana->mApanA,-,L2,0.027,0.04
N3327,prARada->prARadA,-,L2,0.03,0.046
N3328,prARada->praRad,-,L2,0.03,0.05
N3329,Arza->ArzI,-,L2,0.022,0.037
N1775,nABasa->naBasa,-,L2,0.029,0.043000000000000003
N1774,mAGa->mAGI,-,L2,0.022,0.032
N1777,rAjarAja->rAjarAj,-,L2,0.029,0.042
N1776,nABasa->naBas,-,L2,0.028,0.044
N1771,krOYcAdana->krOYcAdanI,-,L2,0.03,0.043000000000000003
N1770,sAvayasa->savayas,-,L2,0.031,0.045
N1773,mAGa->maGA,-,L2,0.027,0.043000000000000003
N1772,mAGa->maGa,-,L2,0.027,0.043000000000000003
N1779,kARqa->kARqI,-,L2,0.023,0.033
N1778,kARqa->kaRqa,-,L2,0.03,0.045
N608,Akrama->akrama,-,L2,0.031,0.045
N2998,kApota->kApoti,-,L2,0.021,0.035
N1159,nAgadanta->nAgadantA,-,L2,0.03,0.042
N1158,hAstina->hastinI,-,L2,0.03,0.043000000000000003
N2999,kApota->kApotI,-,L2,0.02,0.033
N1155,mOna->muni,-,L2,0.02,0.035
N1154,mOna->mOni,-,L2,0.023,0.031
N1157,hAstina->hastin,L2,L2,0.03,0.043000000000000003
N1156,mOna->mOnI,-,L2,0.023,0.032
N1151,ruca->ruc,L1,-,-,-
N1150,mAtuluNga->mAtuluNgA,-,L2,0.023,0.032
N1153,Urja->Urj,L1,L1,0.289,0.017
N1152,kOstuBa->kustuBa,-,L2,0.032,0.045
N1555,vAsa->vasA,-,L2,0.03,0.044
N2618,vraja->vraj,L1,-,-,-
N1554,vAsa->vAsA,-,L2,0.025,0.034
N1551,vAsa->vAsa,L1,L2,0.031,0.042
N1550,grAsana->grasana,-,L2,0.027,0.041
N1553,vAsa->vas,L1,L2,0.03,0.044
N1552,vAsa->vasa,L1,L2,0.03,0.044
N59,sAraRa->saraRi,-,L2,0.029,0.043000000000000003
N58,sAraRa->sAraRi,-,-,-,-
N1557,vAsa->vasi,-,L2,0.03,0.044
N1556,vAsa->vAsi,-,L2,0.025,0.034
N55,sAraRa->saraRa,-,L2,0.029,0.043000000000000003
N54,nAgarAja->nAgarAj,-,-,-,-
N57,sAraRa->saraRA,-,L2,0.029,0.043000000000000003
N56,sAraRa->sAraRA,-,-,-,-
N51,SAlva->SAl,L2,-,-,-
N50,jAgrata->jAgrat,-,-,-,-
N53,ASvAsana->ASvAsanI,-,-,-,-
N52,SAlva->Salva,-,L2,0.027,0.042
N537,tApana->tapanI,-,L2,0.028,0.04
N536,tApana->tApanI,-,-,-,-
N535,tApana->tapana,-,L2,0.028,0.041
N534,Ayuta->ayuta,-,L2,0.027,0.04
N533,kArkawa->karkawI,-,L2,0.028,0.041
N532,kArkawa->karkawi,-,L2,0.028,0.041
N531,kArkawa->karkawA,-,L2,0.028,0.041
N530,kArkawa->karkawa,-,L2,0.028,0.041
N2992,liha->lih,L1,-,-,-
N539,yAna->yan,-,L2,0.028,0.04
N538,OSanasa->uSanas,-,L2,0.029,0.04
N2993,kArdama->kardama,-,L2,0.028,0.044
N1558,vAsa->vAsI,-,L2,0.025,0.034
N2994,kArdama->kArdami,-,L2,0.029,0.042
N2995,kArdama->kardamI,-,L2,0.028,0.044
N2805,kAladaRqa->kAladaRqI,-,L2,0.028,0.043000000000000003
N3294,yAsa->yasa,-,L2,0.032,0.046
N2996,kArzApaRa->karzApaRa,-,L2,0.029,0.044
N3295,nASana->naSana,-,L2,0.028,0.043000000000000003
N2997,kApota->kapota,-,L2,0.028,0.043000000000000003
N3296,BAjana->Bajana,-,L2,0.028,0.043000000000000003
N3297,BAjana->BajanA,-,L2,0.031,0.046
N3290,kOwaja->kuwaja,-,L2,0.028,0.043000000000000003
N3291,kOwaja->kUwaja,-,L2,0.028,0.043000000000000003
N429,mADyaMdina->mADyaMdini,-,-,-,-
N428,mADyaMdina->maDyaMdina,-,L2,0.027,0.041
N3292,kOwaja->kuwajA,-,L2,0.028,0.043000000000000003
N1399,pAcana->pacana,-,L2,0.03,0.045
N1398,pAwa->paw,-,L2,0.03,0.045
N421,nAgapuzpa->nAgapuzpA,-,-,-,-
N420,Avapana->avapana,-,L2,0.031,0.045
N423,prAtuda->pratuda,-,L2,0.033,0.049
N422,nAgapuzpa->nAgapuzpI,-,-,-,-
N425,kumAra->kumAra,L1,L1,0.198,0.031
N424,prAtuda->pratud,-,L2,0.027,0.042
N427,vEkaNkata->vikaNkatA,-,L2,0.027,0.04
N426,vEkaNkata->vikaNkata,-,L2,0.027,0.04
N2183,BOta->BUtA,-,L2,0.02,0.036000000000000004
N2182,BOta->Bota,-,L2,0.029,0.045
N2181,BOta->BUta,-,L2,0.029,0.046
N2180,mOKa->muKI,-,L2,0.02,0.037
N2187,mAheSa->mAheSI,-,L2,0.021,0.033
N2186,mAheSa->maheSa,-,L2,0.03,0.046
N229,AzAQa->AzAQi,-,-,-,-
N228,AzAQa->AzAQA,-,-,-,-
N227,AzAQa->azAQa,-,L2,0.03,0.045
N226,gaja->gaj,L1,-,-,-
N225,kOsuma->kusum,-,L2,0.025,0.038
N224,kOsuma->kusuma,-,L2,0.032,0.046
N223,nAndImuKa->nandImuKI,-,L2,0.03,0.046
N222,nAndImuKa->nAndImuKI,-,-,-,-
N221,nAndImuKa->nandImuKa,-,L2,0.03,0.046
N220,tArRa->tarRi,-,L2,0.03,0.046
N2213,pAdma->padmI,-,L2,0.027,0.044
N2212,pAdma->padmA,-,L2,0.027,0.044
N2211,pAdma->padma,-,L2,0.027,0.044
N2210,KAna->KanI,-,L2,0.027,0.043000000000000003
N2217,mARa->mARi,-,L2,0.021,0.033
N2216,mARa->maRa,-,L2,0.028,0.044
N2215,mARa->maR,L1,L2,0.028,0.043000000000000003
N2214,AyAsa->ayAs,-,L2,0.028,0.044
N2219,mARa->maRI,-,L2,0.028,0.044
N2218,mARa->maRi,-,L2,0.028,0.044
N2681,sOparRa->suparRI,-,L2,0.023,0.40700000000000003
N2230,cAwa->cawa,-,L2,0.028,0.043000000000000003
N151,mAntra->mantra,-,L2,0.031,0.046
N150,OttarApaTa->OttarApaTA,-,-,-,-
N153,mAntra->mantr,-,L2,0.031,0.046
N152,mAntra->mantrI,-,L2,0.031,0.046
N155,kOwa->kuwa,-,L2,0.031,0.045
N154,kOwa->kUwa,L2,-,-,-
N157,kOwa->kowA,-,L2,0.021,0.035
N156,kOwa->kowa,-,L2,0.031,0.045
N159,kOwa->kuwi,-,L2,0.021,0.035
N158,kOwa->kOwi,-,-,-,-
N2431,rasa->ras,L1,L1,0.176,0.032
N2430,rasa->rasa,L1,L1,0.171,0.032
N2437,DAraRa->DAraRI,-,L2,0.029,0.041
N2436,DAraRa->DaraRi,-,L2,0.028,0.044
N2435,DAraRa->DAraRi,-,L2,0.029,0.041
N2434,DAraRa->DAraRA,-,L2,0.029,0.041
N2236,prAcetasa->pracetasI,-,L2,0.035,0.05
N2509,sAma->samA,-,L2,0.027,0.043000000000000003
N2508,sAma->sAmA,-,L2,0.023,0.034
N2507,sAma->sama,-,L2,0.028,0.043000000000000003
N2506,sAma->sam,-,L1,0.598,0.021
N2505,sAma->sAma,-,L1,0.508,0.026000000000000002
N2504,Anaquha->anaquh,-,L2,0.028,0.043000000000000003
N2503,Anaquha->anaquhI,-,L2,0.028,0.044
N2502,Anaquha->AnaquhI,-,L2,0.028,0.04
N2501,Anaquha->anaquha,-,L2,0.028,0.043000000000000003
N2500,mOdga->mudga,-,L2,0.03,0.047
N2727,kAsAra->kasAra,-,L2,0.029,0.045
N2726,prAtipakza->pratipakza,-,L2,0.019,0.511
N2725,kzAtra->kzAtri,-,L2,0.023,0.037
N2724,kzAtra->kzatra,-,L2,0.029,0.048
N2723,tAmrAkza->tAmrAkzI,-,L2,0.023,0.037
N2722,nAciketa->naciketa,-,L2,0.029,0.046
N2721,nAciketa->nAciketA,-,L2,0.003,0.876
N2720,kaMsa->kaMs,-,L1,0.38,0.032
N2729,SOzira->Suzira,-,L2,0.028,0.045
N2728,kAsAra->kAsAri,-,L2,0.024,0.037
N2199,kOrma->kUrmI,-,L2,0.022,0.038
N1807,OpAsana->upAsana,-,L2,0.03,0.046
N1806,AvasaTa->avasaTa,-,L2,0.03,0.045
N1805,rAsaBa->rAsaBI,-,L2,0.031,0.044
N1804,sPAraRa->sParaRa,-,L2,0.031,0.047
N1803,pAna->pani,-,L2,0.029,0.045
N1802,Aruja->aruj,-,L2,0.029,0.046
N1801,Aruja->Aruj,-,L2,0.022,0.033
N1800,Aruja->aruja,-,L2,0.028,0.042
N1809,SuBa->SuB,L1,-,-,-
N1808,grAmyakukkuwa->grAmyakukkuwI,-,L2,0.03,0.044
N3089,kOpa->kup,L1,L2,0.02,0.037
N3088,rama->ram,L1,L1,0.17200000000000001,0.031
N3258,krOqa->krOqI,-,L2,0.022,0.036000000000000004
N1524,Avalguja->avalgujA,-,L2,0.028,0.042
N1948,rAjadanta->rAjadanti,-,L2,0.03,0.045
N1544,lOha->lUha,-,L2,0.027,0.041
N1525,maKa->maK,L1,-,-,-
N1942,vErAwa->virAwa,-,L2,0.029,0.046
N1943,vErAwa->vErAwi,-,L2,0.024,0.036000000000000004
N1940,kASyapa->kASyapi,-,L2,0.03,0.044
N1941,kASyapa->kASyapI,-,L2,0.03,0.043000000000000003
N1946,tvAzwra->tvAzwrI,-,L2,0.023,0.036000000000000004
N1526,vAkAra->vakAra,-,L2,0.028,0.043000000000000003
N1944,vErAwa->vErAwI,-,L2,0.024,0.036000000000000004
N1945,vErAwa->virAw,-,L2,0.022,0.039
N818,pAdanyAsa->padanyAsa,-,L2,0.031,0.046
N819,kESora->kiSora,-,L2,0.03,0.045
N1527,SEloda->SElodA,-,L2,0.023,0.033
N810,pAYcarAtra->paYcarAtra,-,L2,0.03,0.045
N811,prAjeSa->prajeSa,L2,L2,0.03,0.045
N812,pARina->pARini,-,-,-,-
N813,pARina->pARin,-,-,-,-
N814,pARina->paRin,-,L2,0.029,0.044
N815,vEvftta->vivftta,-,L2,0.029,0.044
N816,vEvftta->vivftti,-,L2,0.02,0.034
N817,rAjaputra->rAjaputrI,-,-,-,-
N2859,ESAna->ISAnI,-,L2,0.021,0.038
N1545,lOha->loha,-,L2,0.027,0.041
N1522,SvAsana->Svasana,-,L2,0.031,0.046
N1990,vEra->vIrA,-,L2,0.023,0.039
N2851,sEMha->siMha,-,L2,0.031,0.046
N2850,rAvaRa->rAvaRi,-,L2,0.03,0.045
N2853,sEMha->siMhI,-,L2,0.024,0.039
N1523,Avalguja->avalguja,-,L2,0.029,0.045
N2855,pOzkalAvata->puzkalAvatI,-,L2,0.03,0.046
N1993,bAzpa->bAzp,-,L2,0.022,0.032
N2857,ESAna->ISAnA,-,L2,0.021,0.038
N2856,ESAna->ISAna,-,L2,0.029,0.046
N1490,sOhfda->suhfda,-,L2,0.03,0.046
N1397,pAwa->pAw,-,L2,0.023,0.032
N1492,SyAma->SyAmI,-,L2,0.023,0.032
N1493,SyAma->SyAm,-,L2,0.023,0.032
N1494,pAlASa->palASa,-,L2,0.029,0.045
N1495,pAlASa->palASA,-,L2,0.029,0.045
N1496,pAlASa->pAlASi,-,L2,0.023,0.033
N1396,pAwa->pawI,-,L2,0.029,0.045
N1498,pAlASa->palASI,-,L2,0.029,0.045
N1499,BAga->Baga,-,L2,0.028,0.043000000000000003
N3339,vESva->viSva,-,L2,0.03,0.046
N3338,yAtuDAna->yAtuDAnI,-,L2,0.021,0.035
N1395,pAwa->pAwI,-,L2,0.023,0.032
N1994,Suna->Sun,L1,L1,0.28800000000000003,0.015
N1700,pOruza->pOruzI,-,L2,0.024,0.036000000000000004
N1701,pEzwa->pizwa,-,L2,0.029,0.045
N1702,pEzwa->pizwi,-,L2,0.02,0.035
N1394,pAwa->pawi,-,L2,0.029,0.045
N1704,pEzwa->pizwI,-,L2,0.019,0.036000000000000004
N1705,prAvaRa->pra,-,L2,0.018000000000000002,0.509
N1706,kARAda->kaRAda,-,L2,0.028,0.044
N1707,AgnIDra->agnIDra,-,L2,0.029,0.044
N1708,ADAraRa->aDAraRa,-,L2,0.029,0.044
N1393,pAwa->pawa,-,L2,0.029,0.044
N1996,tEraSca->tiraSci,-,L2,0.03,0.046
N1392,AbanDana->abanDana,-,L2,0.029,0.045
N1391,AnAma->anAmA,-,L2,0.029,0.045
N3217,nAhuza->nahuza,-,L2,0.029,0.046
N1390,AnAma->anAma,-,L2,0.029,0.045
N1128,sADa->saDa,-,L2,0.03,0.044
N1129,sADa->saDi,-,L2,0.029,0.043000000000000003
N1628,sAmaga->sAmagA,-,L2,0.031,0.044
N1120,cAndraBAga->candraBAga,-,L2,0.029,0.046
N1121,cAndraBAga->cAndraBAgA,-,L2,0.03,0.044
N1122,cAndraBAga->candraBAgA,-,L2,0.029,0.046
N1123,cAndraBAga->cAndraBAgi,-,L2,0.03,0.044
N1124,cAndraBAga->cAndraBAgI,-,L2,0.03,0.044
N1125,EndrAgna->indrAgni,-,L2,0.022,0.04
N1126,mAlyapuzpa->mAlyapuzpI,-,L2,0.03,0.043000000000000003
N1127,DyAna->DyAni,-,L2,0.023,0.032
N2989,cAra->cArI,-,L2,0.022,0.035
N2988,cAra->cari,-,L2,0.027,0.046
N3029,bARa->bARi,-,L2,0.021,0.034
N3028,bARa->bARA,-,L2,0.021,0.033
N2983,kAlApa->kalApI,-,L2,0.027,0.045
N2982,kAlApa->kalApi,-,L2,0.027,0.045
N2981,kAlApa->kalApa,-,L2,0.027,0.045
N2980,SElaja->SElajA,-,L2,0.028,0.041
N2987,cAra->carA,-,L2,0.028,0.046
N2986,cAra->cara,-,L2,0.028,0.045
N2985,cAra->car,L1,L2,0.028,0.045
N2984,rOSadaSva->ruSadaSva,-,L2,0.028,0.046
N524,svAyamBuva->svAyamBuvI,-,-,-,-
N525,dOryoDana->duryoDana,-,L2,0.03,0.046
N526,dOryoDana->dOryoDani,-,-,-,-
N527,prAlamba->pralamba,-,L2,0.033,0.046
N520,vEDfta->viDfti,-,L2,0.021,0.034
N521,Ahna->ahna,-,L2,0.03,0.044
N522,svAyamBuva->svayamBuva,-,L2,0.034,0.046
N523,svAyamBuva->svayamBuvA,-,L2,0.034,0.047
N1014,cAndra->cAndrI,-,L2,0.024,0.035
N1015,cAndra->candrI,-,L2,0.028,0.045
N1016,kObera->kubera,-,L2,0.028,0.044
N1017,kObera->kOberI,-,L2,0.024,0.032
N528,prAlamba->pralambA,-,L2,0.033,0.047
N529,prAlamba->pralamb,-,L2,0.032,0.046
N1012,cAndra->candrA,-,L2,0.028,0.045
N1013,cAndra->cAndri,-,L2,0.024,0.036000000000000004
N1234,vEdeSa->vedeSa,-,L2,0.027,0.044
N1235,vEdeSa->videSa,-,L2,0.028,0.044
N1236,vEdeSa->vEdeSI,-,L2,0.023,0.033
N1237,vEdeSa->videSI,-,L2,0.02,0.036000000000000004
N1230,tEra->tIra,-,L2,0.028,0.044
N1231,tEra->tiri,-,L2,0.021,0.037
N1232,BOjaNgama->BujaNgama,-,L2,0.028,0.044
N1233,BOjaNgama->BujaNgam,-,L2,0.028,0.044
N1238,sAnumAna->sAnumAn,-,L2,0.026000000000000002,0.034
N1239,pAdapUraRa->padapUraRa,-,L2,0.028,0.045
N2526,dAkziRa->dakziRA,-,L2,0.017,0.558
N3167,Apluta->Apluti,-,L2,0.02,0.034
N438,Apakva->apakva,-,L2,0.03,0.044
N439,Anna->anna,-,L2,0.03,0.044
N436,nEgama->nigama,-,L2,0.028,0.041
N437,nEgama->nigam,-,L2,0.03,0.044
N434,AMSa->aMSI,-,L2,0.028,0.041
N435,AMSa->aMS,-,L2,0.028,0.041
N432,niSa->niS,L1,L1,0.327,0.013000000000000001
N433,AMSa->aMSa,-,L2,0.028,0.041
N430,cEtasa->cetas,-,L2,0.029,0.042
N431,SAraBa->SaraBa,-,L2,0.029,0.042
N2864,Endradyumna->Endradyumni,-,L2,0.03,0.045
N2481,vArtta->vArttA,-,L2,0.022,0.035
N2865,arha->arh,L1,-,-,-
N1967,Agata->AgatA,-,L2,0.03,0.043000000000000003
N2868,nAga->nAgA,-,L2,0.02,0.033
N3162,mATura->mATa,-,L2,0.028,0.042
N2869,nAga->nAgI,-,L2,0.021,0.033
N3082,svEra->svEri,-,L2,0.024,0.036000000000000004
N1960,mAqa->mAqi,-,L2,0.021,0.032
N3314,vAnaprasTa->vanaprasTa,-,L2,0.029,0.044
N3163,mADumata->maDumati,-,L2,0.029,0.046
N3225,vAtsa->vAtsI,-,L2,0.022,0.035
N1961,kAlakaRWa->kalakaRWa,-,L2,0.028,0.042
N3160,kAkAhva->kAkAhvA,-,L2,0.021,0.034
N3060,AkoSa->akoSa,-,L2,0.027,0.045
N2464,pEtta->pitta,-,L2,0.03,0.045
N3065,vEsAriRa->visAriRI,-,L2,0.023,0.039
N2465,jAnArdana->janArdana,-,L2,0.03,0.047
N3064,ASvakarRa->aSvakarRa,-,L2,0.028,0.045
N2466,yOvana->yuvana,-,L2,0.03,0.046
N3161,AkfzRa->akfzRa,-,L2,0.029,0.045
N2467,yOvana->yuvan,-,L2,0.03,0.046
N238,PAlguna->PAlguni,-,-,-,-
N239,PAlguna->PAlgunI,-,-,-,-
N234,sAbuRa->sAbuRI,-,-,-,-
N235,bAliSa->baliSa,-,L2,0.03,0.044
N236,PAlguna->Palguna,-,L2,0.03,0.045
N237,PAlguna->PalgunA,-,L2,0.03,0.045
N230,AzAQa->AzAQI,-,-,-,-
N231,AcaraRa->acaraRa,-,L2,0.03,0.045
N232,BAdrapada->Badrapada,-,L2,0.03,0.046
N233,BAdrapada->BadrapadA,-,L2,0.03,0.046
N3068,kArza->karzi,-,L2,0.029,0.045
N2462,BArga->BArgI,-,L2,0.023,0.036000000000000004
N2228,vErecana->virecana,-,L2,0.028,0.045
N2229,cAwa->caw,L1,L2,0.028,0.044
N2226,pAraRa->pAraRA,-,L2,0.029,0.042
N2227,pAraRa->pAraRi,-,L2,0.029,0.043000000000000003
N2224,sAmprata->sampratI,-,L2,0.029,0.044
N2225,pAraRa->paraRa,-,L2,0.028,0.045
N2222,tvAdfSa->tvAdfS,-,L2,0.022,0.035
N2223,sAmprata->samprati,-,L2,0.029,0.044
N2220,SEvapattra->Sivapattra,-,L2,0.029,0.044
N2221,vEkira->vikira,-,L2,0.028,0.044
N1,nAgeSa->nageSa,-,L2,0.029,0.044
N146,kOmBa->kumBA,-,L2,0.022,0.036000000000000004
N147,kOmBa->kumBi,-,L2,0.022,0.035
N144,kOmBa->kumB,L1,L2,0.021,0.035
N145,kOmBa->kumBa,-,L2,0.03,0.044
N142,AyuDa->ayuDa,-,L2,0.03,0.044
N143,AyuDa->AyuD,-,-,-,-
N140,SAnta->SAnt,-,-,-,-
N141,vEtasa->vetasa,-,L2,0.031,0.045
N2468,kEwaBa->kEwaBA,-,L2,0.03,0.043000000000000003
N148,kOmBa->kumBI,-,L2,0.021,0.035
N149,OttarApaTa->uttarApaTa,-,L2,0.03,0.045
N3401,brAhma->brAhmI,-,L2,0.022,0.036000000000000004
N2088,rAja->raja,-,L2,0.027,0.045
N2089,rAja->rAjA,-,L2,0.022,0.035
N3400,brAhma->brAhmi,-,L2,0.023,0.037
N2082,jEva->jIva,-,L2,0.028,0.043000000000000003
N2083,jEva->jIvA,-,L2,0.02,0.036000000000000004
N2080,Ayuza->Ayuz,-,L2,0.021,0.033
N2081,jEva->jIv,L1,L2,0.02,0.036000000000000004
N2086,jEva->jIvI,-,L2,0.02,0.036000000000000004
N2087,rAja->rAj,L1,L2,0.022,0.035
N2084,jEva->jEvi,-,L2,0.021,0.032
N2085,jEva->jIvi,-,L2,0.02,0.036000000000000004
N3342,cAturhotra->caturhotra,-,L2,0.03,0.047
N2538,prAtIpa->pratIpa,-,L2,0.028,0.046
N2539,tAmralipta->tAmraliptI,-,L2,0.029,0.043000000000000003
N3343,prAgdvAra->prAgdvAr,-,L2,0.023,0.039
N2532,vAna->vana,-,L2,0.028,0.045
N2533,vAna->vAnA,-,L2,0.021,0.033
N2530,vArAha->varAhI,-,L2,0.028,0.045
N2531,vAna->van,L1,L2,0.028,0.045
N2536,trARa->trARA,-,L2,0.022,0.035
N2537,kuha->kuha,L1,-,-,-
N2534,vAna->vani,-,L2,0.028,0.045
N2535,vAna->vanI,-,L2,0.028,0.045
N2712,gORa->guR,-,L2,0.02,0.037
N2713,loca->loc,-,-,-,-
N2710,gORa->guRI,-,L2,0.02,0.037
N2711,gORa->goRI,-,L2,0.019,0.036000000000000004
N2716,tEjasa->tejas,-,L2,0.03,0.045
N2717,AdaMSa->adaMSa,-,L2,0.029,0.046
N2714,tEjasa->tejasa,-,L2,0.029,0.045
