+---	Results for Step 1 part 2	---+


Results as compiled on 20-08-2016 18:45


+-----------+-----+-----+
|   Detail  |  L1 |  L2 |
+-----------+-----+-----+
| Precision | 0.0 | 0.0 |
|   Recall  | 0.0 |  -  |
|  Accuracy |  => | 0.0 |
+-----------+-----+-----+

+-------+---------------------------+-----------+---------+----------------------+----------------------+
|  Node |          Mapping          | Goldlabel | Predict |    L1 confidence     |     L2confidence     |
|  N311 |       kzayin->kzaya       |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2753 |    sambanDin->sambanDa    |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1330 |       muRqin->muRqa       |     L1    |    -    |          -           |          -           |
| N1333 |       Bakzin->Bakza       |     L1    |    -    |          -           |          -           |
| N2565 |      nivAhin->nivAha      |     L1    |    -    |          -           |          -           |
| N2587 |        vanin->vana        |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2586 |     apamAnin->apamAna     |     L1    |    -    |          -           |          -           |
| N2588 |     utkampin->utkampa     |     L1    |    -    |          -           |          -           |
| N1868 |        devin->deva        |     L1    |    -    |          -           |          -           |
|  N962 |         yamin->yam        |     -     |    L1   | 0.30361043300318535  | 0.046785287991792796 |
|  N963 |        yamin->yama        |     L1    |    -    |          -           |          -           |
| N2109 |         SAsin->SAs        |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N2636 |      Alambin->Alamba      |     L1    |    -    |          -           |          -           |
| N2632 |  pariDvaMsin->pariDvaMsa  |     L1    |    -    |          -           |          -           |
|  N872 |    pravarzin->pravarza    |     L1    |    -    |          -           |          -           |
| N1243 |    samAlokin->samAloka    |     L1    |    -    |          -           |          -           |
| N2032 |     aDikArin->aDikAra     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1247 |       jYAnin->jYAna       |     -     |    L2   | 0.03734812172343557  | 0.31460358674371014  |
|  N897 |      nizAdin->nizAda      |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1788 |     saMyogin->saMyoga     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1789 |   parAkramin->parAkrama   |     L1    |    -    |          -           |          -           |
|  N762 |         kAsin->kAs        |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
|  N763 |        kAsin->kAsa        |     L1    |    -    |          -           |          -           |
| N1962 |        tAyin->tAya        |     L1    |    -    |          -           |          -           |
| N1070 |       Alokin->Aloka       |     L1    |    -    |          -           |          -           |
| N1674 |        gAhin->gAha        |     L1    |    -    |          -           |          -           |
| N1676 |       vajrin->vajra       |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1672 |     sOnandin->sOnanda     |     -     |    L2   | 0.037348121723435594 | 0.31460358674371025  |
| N1673 |         gAhin->gAh        |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N1096 |         vAhin->vAh        |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N1097 |        vAhin->vAha        |     L1    |    -    |          -           |          -           |
|  N674 |     pradIpin->pradIpa     |     L1    |    -    |          -           |          -           |
|  N676 |     maskarin->maskara     |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1098 |       kzIrin->kzIra       |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
|  N673 |     sammuKin->sammuka     |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1533 |       BaYjin->BaYja       |     L1    |    -    |          -           |          -           |
| N2490 |    visramBin->visramBa    |     L1    |    -    |          -           |          -           |
| N1411 |     praRayin->praRaya     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1417 |        nAndin->nand       |     -     |    L1   | 0.30361043300318535  | 0.04678528799179279  |
| N1323 |       bfMhin->bfMha       |     L1    |    -    |          -           |          -           |
| N1320 |        Sramin->Sram       |     -     |    L1   |  0.3036104330031854  | 0.046785287991792796 |
| N1321 |       Sramin->Srama       |     L1    |    -    |          -           |          -           |
| N1327 |    saMsargin->saMsarga    |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2494 |    pratyayin->pratyaya    |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1251 |        vErin->vEra        |     -     |    L2   | 0.03734812172343559  | 0.31460358674371025  |
| N1529 |     viganDin->viganDa     |     L1    |    -    |          -           |          -           |
|  N309 |       AyuDin->AyuDa       |     -     |    L2   | 0.037348121723435594 |  0.3146035867437103  |
|  N306 |        bIjin->bIja        |     -     |    L2   | 0.02050420531911865  |  0.3527067645150663  |
| N1792 |    saMsarpin->saMsarpa    |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N2575 |    nakzatrin->nakzatra    |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1893 |        Bogin->Boga        |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N950 |     praBAsin->praBAsa     |     L1    |    -    |          -           |          -           |
|  N477 |     nandakin->nandaka     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N2640 |         nAdin->nad        |     -     |    L1   | 0.30361043300318535  | 0.04678528799179279  |
| N2643 |     anurAgin->anurAga     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1440 |   pariramBin->pariramBa   |     L1    |    -    |          -           |          -           |
| N2005 |     avaroDin->avaroDa     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
|  N717 |        pApin->pApa        |     -     |    L2   |  0.0373481217234356  |  0.3146035867437103  |
| N1063 |        jawin->jawa        |     L1    |    -    |          -           |          -           |
| N1067 |     samBAzin->samBAza     |     L1    |    -    |          -           |          -           |
| N1669 |      nideSin->nideSa      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1663 |        gfhin->gfha        |     L1    |    -    |          -           |          -           |
|  N590 |      Akampin->Akampa      |     L1    |    -    |          -           |          -           |
|  N592 |      vikrayin->vikrI      |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N2828 |       alIkin->alIka       |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2826 |      anyAyin->anyAya      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2822 |         pAlin->pAl        |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N2823 |        pAlin->pAla        |     L1    |    -    |          -           |          -           |
| N1409 |       Akarin->Akara       |     -     |    L2   | 0.037348121723435594 |  0.3146035867437103  |
| N1405 |      vizAdin->vizAda      |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1542 |     atimAnin->atimAna     |     L1    |    -    |          -           |          -           |
|  N39  |       grAmin->grAma       |     -     |    L1   | 0.22710525335496629  | 0.12484645511217962  |
|  N33  |    pArASarin->pArASara    |     -     |    L2   | 0.037348121723435594 |  0.3146035867437103  |
|  N642 |    anubaMDin->anubaMDa    |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N647 |      vivAdin->vivAda      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N339 |         mUlin->mUl        |     -     |    L1   |  0.3036104330031854  | 0.046785287991792796 |
| N2119 |       vyayin->vyaya       |     -     |    L1   |  0.1966768163099819  | 0.17653415352420293  |
| N2854 |      tftIyin->tftIya      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2346 |   prasyandin->prasyanda   |     L1    |    -    |          -           |          -           |
| N1880 |      stamBin->stamBa      |     L1    |    -    |          -           |          -           |
| N2120 |        vyayin->vyay       |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N2125 |        mArgin->mArg       |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
|  N942 |        rAjin->rAja        |     L1    |    -    |          -           |          -           |
|  N941 |         rAjin->rAj        |     -     |    L1   | 0.30361043300318535  | 0.04678528799179279  |
| N2658 |        pIqin->pIqa        |     L1    |    -    |          -           |          -           |
| N2655 |      samayin->samaya      |     L1    |    -    |          -           |          -           |
| N2654 |     saMvAdin->saMvAda     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
|  N133 |        sevin->seva        |     L1    |    -    |          -           |          -           |
|  N132 |         sevin->sev        |     -     |    L1   | 0.30361043300318535  | 0.04678528799179279  |
|  N130 |      vikASin->vikASa      |     L1    |    -    |          -           |          -           |
|  N138 |        Ikzin->Ikza        |     L1    |    -    |          -           |          -           |
| N2014 |       kzamin->kzama       |     L1    |    -    |          -           |          -           |
| N2011 |     aBimAnin->aBimAna     |     L1    |    -    |          -           |          -           |
|  N706 |      hfdayin->hfdaya      |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
|  N80  |     Salkalin->Salkana     |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1650 |       sTUlin->sTUla       |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1656 |         SUlin->SUl        |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N1657 |        SUlin->SUla        |     L1    |    -    |          -           |          -           |
| N1436 |       kuRqin->kuRqa       |     L1    |    -    |          -           |          -           |
| N1380 |       varRin->varRa       |     L1    |    -    |          -           |          -           |
| N1541 |        Calin->Cala        |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N655 |     pramaTin->pramaTa     |     L1    |    -    |          -           |          -           |
| N1508 |         SaSin->SaS        |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N1509 |        SaSin->SaSa        |     L1    |    -    |          -           |          -           |
| N2127 |   pratIveSin->prativeSa   |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N2126 |       mArgin->mArga       |     L1    |    -    |          -           |          -           |
| N2129 |      Sakalin->Sakala      |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N2814 |        Dawin->Dawa        |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N322 |       damBin->damBa       |     L1    |    -    |          -           |          -           |
|  N320 |        lepin->lepa        |     L1    |    -    |          -           |          -           |
|  N324 |        lambin->lamb       |     -     |    L1   |  0.3036104330031854  | 0.046785287991792796 |
|  N325 |       lambin->lamba       |     L1    |    -    |          -           |          -           |
| N2819 |      padAtin->padAta      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2339 |        KAdin->KAda        |     L1    |    -    |          -           |          -           |
| N2245 |     SfNgArin->SfNgAra     |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2241 |       kzarin->kzara       |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N994 |       liNgin->liNga       |     L1    |    -    |          -           |          -           |
|  N993 |     waNkArin->waNakAra    |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N998 |     praBAzin->praBAza     |     L1    |    -    |          -           |          -           |
|  N129 |        vikASin->kAS       |     -     |    L1   | 0.30361043300318535  | 0.04678528799179279  |
| N2069 |     nizaNgin->nizaNga     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N2060 |      mantrin->mantra      |     L1    |    -    |          -           |          -           |
| N2067 |        lABin->lABa        |     -     |    L1   | 0.22710525335496623  | 0.12484645511217961  |
| N2668 |  saMvartakin->saMvartaka  |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N1641 |       dvEtin->dvEta       |     -     |    L2   | 0.037348121723435594 | 0.31460358674371025  |
| N1649 |     upahArin->upahAra     |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N579 |        kASin->kASa        |     L1    |    -    |          -           |          -           |
|  N578 |         kASin->kAS        |     -     |    L1   | 0.30361043300318535  | 0.046785287991792796 |
|  N572 |   pratyakzin->pratyakza   |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N2809 |         smin->smi         |     -     |    L1   |  0.3036104330031853  | 0.04678528799179279  |
| N1209 |        balin->bala        |     L1    |    -    |          -           |          -           |
| N2804 |      maSakin->maSaka      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1208 |         balin->bal        |     -     |    L1   | 0.30361043300318535  | 0.046785287991792796 |
| N1426 |      sparDin->sparDa      |     L1    |    -    |          -           |          -           |
| N1352 |      nIcakin->nicaka      |     -     |    L2   | 0.020504205319118646 |  0.3527067645150663  |
| N1273 |      aDyAyin->aDyAya      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2158 |      turagin->turaga      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N354 |        Samin->Sama        |     L1    |    -    |          -           |          -           |
|  N353 |         Samin->Sam        |     -     |    L1   |  0.3036104330031854  | 0.046785287991792796 |
|  N350 |       steyin->steya       |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2329 |        pUrin->pUra        |     L1    |    -    |          -           |          -           |
| N2328 |         pUrin->pUr        |     -     |    L1   | 0.30361043300318535  | 0.04678528799179279  |
|  N282 |        vAjin->vAja        |     -     |    L2   | 0.037348121723435594 |  0.3146035867437103  |
|  N285 |     prasekin->praseka     |     L1    |    -    |          -           |          -           |
|  N286 |     maRqalin->maRqala     |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1441 |      ASrayin->ASraya      |     -     |    L2   | 0.037348121723435594 |  0.3146035867437103  |
|  N267 |       nandin->nanda       |     L1    |    -    |          -           |          -           |
| N1980 |       SIGrin->SIGra       |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N1566 |      vipaRin->vipaRa      |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
| N2252 |      vihArin->vihAra      |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
| N2472 |   pracalAkin->pracalAka   |     -     |    L2   | 0.020504205319118646 | 0.35270676451506616  |
|  N113 |       Asanin->Asana       |     L1    |    -    |          -           |          -           |
| N2787 |        vizin->viza        |     L1    |    -    |          -           |          -           |
| N1797 |         sahin->sah        |     -     |    L1   | 0.30361043300318535  | 0.04678528799179279  |
| N2073 |        nAkin->nAka        |     -     |    L2   | 0.037348121723435594 | 0.31460358674371025  |
|  N484 |   praspandin->praspanda   |     L1    |    -    |          -           |          -           |
| N1635 |       varDin->varDa       |     L1    |    -    |          -           |          -           |
| N1163 |     pratAnin->pratAna     |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
|  N42  |     upavAhin->upavAha     |     L1    |    -    |          -           |          -           |
|  N43  |     pravAhin->pravAha     |     L1    |    -    |          -           |          -           |
| N1569 |     avamAnin->avamAna     |     L1    |    -    |          -           |          -           |
| N1296 |        vAsin->vAsa        |     -     |    L1   | 0.22710525335496629  | 0.12484645511217962  |
| N1294 |       KaRqin->KaRqa       |     L1    |    -    |          -           |          -           |
| N1717 |       kzemin->kzema       |     -     |    L2   | 0.020504205319118642 | 0.35270676451506616  |
+-------+---------------------------+-----------+---------+----------------------+----------------------+
