Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N2519,dEvata->devatA,-,L2,0.018000000000000002,0.624
N1842,gOra->gOri,-,L2,0.027,0.041
N2514,vEjayanta->vijayanta,-,L2,0.036000000000000004,0.05
N2515,vEjayanta->vEjayantI,-,L2,0.036000000000000004,0.048
N2516,vEjayanta->vijayantI,-,L2,0.036000000000000004,0.05
N2517,ADAra->aDAra,-,L2,0.036000000000000004,0.051000000000000004
N2510,sAma->sAmi,-,L2,0.023,0.036000000000000004
N1841,gOra->gOrA,-,L2,0.027,0.042
N2512,sAma->samI,-,L2,0.037,0.05
N2513,sAma->sAm,-,L2,0.026000000000000002,0.037
N2734,pAYcanada->paYcanada,-,L2,0.035,0.054
N2735,Akampana->akampana,-,L2,0.035,0.053
N2736,bAhira->bahir,-,L2,0.036000000000000004,0.054
N1840,gOra->gUr,L1,L2,0.026000000000000002,0.043000000000000003
N2730,SOzira->SuzirA,-,L2,0.025,0.042
N2731,nArada->narada,-,L2,0.036000000000000004,0.054
N2732,dvEpakza->dvipakz,-,L2,0.021,0.533
N2733,hEmanta->hemanta,-,L2,0.035,0.052000000000000005
N3226,vEqaNga->viqaNga,-,L2,0.037,0.055
N2738,grAmaRa->grAmaRI,-,L2,0.037,0.053
N2739,mAtaMga->mataMga,-,L2,0.036000000000000004,0.053
N3213,ApIqa->apIqA,-,L2,0.037,0.055
N679,prAvfta->pravfta,-,L2,0.035,0.052000000000000005
N1814,dAhana->dahanI,-,L2,0.037,0.056
N1815,kAlanATa->kalanATa,-,L2,0.037,0.055
N1816,sOna->sUna,-,L2,0.039,0.055
N1817,sOna->sUnA,-,L2,0.028,0.042
N1810,mAma->mama,-,L2,0.037,0.055
N1811,mAma->mAm,-,L2,0.023,0.034
N1812,dAhana->dahana,-,L2,0.038,0.056
N1813,dAhana->dahanA,-,L2,0.037,0.056
N1818,sOna->soni,-,L2,0.028,0.042
N1819,sAvedasa->savedas,-,L2,0.039,0.055
N2795,Antarikza->antarikza,-,L2,0.036000000000000004,0.053
N671,pAYcanaKa->paYcanaKa,-,L2,0.037,0.055
N2401,prAgukta->prAgukti,-,L2,0.028,0.045
N1609,kAkutsTa->kakutsTa,-,L2,0.035,0.049
N1608,BlASa->BlAS,L1,L2,0.023,0.032
N3229,kzOma->kzumA,-,L2,0.022,0.04
N3228,kzOma->kzoma,-,L2,0.04,0.058
N1979,hEma->hemA,-,L2,0.022,0.038
N1978,hEma->hEmA,-,L2,0.023,0.035
N1601,sOzupta->suzupti,-,L2,0.024,0.039
N1600,sOzupta->suzupta,-,L2,0.035,0.049
N1603,Arhata->arhatA,-,L2,0.035,0.05
N1602,svAdukanda->svAdukandA,-,L2,0.037,0.05
N1605,nEDruva->niDruva,-,L2,0.037,0.054
N1604,Arhata->arhat,-,L2,0.037,0.054
N1607,nEDruva->niDruvi,-,L2,0.026000000000000002,0.043000000000000003
N1606,nEDruva->nEDruvi,-,L2,0.026000000000000002,0.037
N809,SumBa->SumB,L1,-,-,-
N808,brAhmamuhUrta->brahmamuhUrta,-,L2,0.04,0.059000000000000004
N803,lENga->liNg,-,L2,0.02,0.034
N802,lENga->liNgI,-,L2,0.02,0.034
N800,lENga->liNga,-,L2,0.037,0.055
N805,sTAvira->sTavirA,-,L2,0.042,0.059000000000000004
N804,sTAvira->sTavira,-,L2,0.042,0.059000000000000004
N2848,rAvaRa->ravaRa,-,L2,0.039,0.056
N2849,rAvaRa->ravaRA,-,L2,0.039,0.056
N2846,gOtama->gOtami,-,L2,0.038,0.054
N2847,gOtama->gOtamI,-,L2,0.038,0.055
N2844,sAmBAra->samBAra,-,L2,0.035,0.049
N2845,gOtama->gotama,-,L2,0.033,0.048
N2842,sAnanda->sananda,-,L2,0.035,0.049
N2843,sAnanda->sAnandI,-,L2,0.035,0.048
N2840,vEzama->vizamI,-,L2,0.034,0.048
N2841,vEzama->vizam,-,L2,0.033,0.048
N3039,SvAdaMzwra->SvadaMzwrA,-,L2,0.041,0.062
N3321,smAra->smara,-,L2,0.036000000000000004,0.051000000000000004
N3322,kAsaGna->kAsaGnI,-,L2,0.035,0.048
N3323,cEtraraTa->citraraTa,-,L2,0.035,0.05
N3324,cEtraraTa->citraraTA,-,L2,0.035,0.051000000000000004
N3325,cEtraraTa->cEtraraTi,-,L2,0.035,0.049
N3326,mApana->mApanA,-,L2,0.035,0.048
N3327,prARada->prARadA,-,L2,0.037,0.056
N3328,prARada->praRad,-,L2,0.038,0.061
N3329,Arza->ArzI,-,L2,0.025,0.042
N1775,nABasa->naBasa,-,L2,0.037,0.051000000000000004
N1774,mAGa->mAGI,-,L2,0.022,0.032
N1777,rAjarAja->rAjarAj,-,L2,0.036000000000000004,0.051000000000000004
N1776,nABasa->naBas,-,L2,0.036000000000000004,0.052000000000000005
N1771,krOYcAdana->krOYcAdanI,-,L2,0.036000000000000004,0.053
N1770,sAvayasa->savayas,-,L2,0.039,0.055
N1773,mAGa->maGA,-,L2,0.034,0.051000000000000004
N1772,mAGa->maGa,-,L2,0.034,0.051000000000000004
N1779,kARqa->kARqI,-,L2,0.024,0.035
N1778,kARqa->kaRqa,-,L2,0.038,0.055
N608,Akrama->akrama,-,L2,0.038,0.055
N2998,kApota->kApoti,-,L2,0.023,0.037
N1159,nAgadanta->nAgadantA,-,L2,0.037,0.052000000000000005
N1158,hAstina->hastinI,-,L2,0.037,0.052000000000000005
N2999,kApota->kApotI,-,L2,0.021,0.034
N1155,mOna->muni,-,L2,0.021,0.036000000000000004
N1154,mOna->mOni,-,L2,0.023,0.032
N1157,hAstina->hastin,L2,L2,0.038,0.053
N1156,mOna->mOnI,-,L2,0.024,0.033
N1151,ruca->ruc,L1,-,-,-
N1150,mAtuluNga->mAtuluNgA,-,L2,0.024,0.033
N1153,Urja->Urj,L1,L1,0.254,0.022
N1152,kOstuBa->kustuBa,-,L2,0.04,0.055
N1555,vAsa->vasA,-,L2,0.038,0.053
N2618,vraja->vraj,L1,-,-,-
N1554,vAsa->vAsA,-,L2,0.029,0.038
N1551,vAsa->vAsa,L1,L2,0.039,0.052000000000000005
N1550,grAsana->grasana,-,L2,0.034,0.048
N1553,vAsa->vas,L1,L2,0.038,0.053
N1552,vAsa->vasa,L1,L2,0.038,0.053
N59,sAraRa->saraRi,-,L2,0.036000000000000004,0.053
N1557,vAsa->vasi,-,L2,0.038,0.053
N1556,vAsa->vAsi,-,L2,0.029,0.038
N55,sAraRa->saraRa,-,L2,0.036000000000000004,0.052000000000000005
N57,sAraRa->saraRA,-,L2,0.036000000000000004,0.053
N51,SAlva->SAl,L2,-,-,-
N52,SAlva->Salva,-,L2,0.035,0.051000000000000004
N537,tApana->tapanI,-,L2,0.035,0.048
N535,tApana->tapana,-,L2,0.035,0.048
N534,Ayuta->ayuta,-,L2,0.034,0.047
N533,kArkawa->karkawI,-,L2,0.035,0.049
N532,kArkawa->karkawi,-,L2,0.035,0.049
N531,kArkawa->karkawA,-,L2,0.035,0.049
N530,kArkawa->karkawa,-,L2,0.035,0.049
N2992,liha->lih,L1,-,-,-
N539,yAna->yan,-,L2,0.035,0.048
N538,OSanasa->uSanas,-,L2,0.036000000000000004,0.048
N2993,kArdama->kardama,-,L2,0.036000000000000004,0.053
N1558,vAsa->vAsI,-,L2,0.029,0.038
N2994,kArdama->kArdami,-,L2,0.036000000000000004,0.051000000000000004
N2995,kArdama->kardamI,-,L2,0.036000000000000004,0.053
N2805,kAladaRqa->kAladaRqI,-,L2,0.035,0.052000000000000005
N3294,yAsa->yasa,-,L2,0.04,0.055
N2996,kArzApaRa->karzApaRa,-,L2,0.036000000000000004,0.052000000000000005
N3295,nASana->naSana,-,L2,0.036000000000000004,0.051000000000000004
N2997,kApota->kapota,-,L2,0.035,0.05
N3296,BAjana->Bajana,-,L2,0.035,0.051000000000000004
N3297,BAjana->BajanA,-,L2,0.038,0.055
N3290,kOwaja->kuwaja,-,L2,0.035,0.051000000000000004
N3291,kOwaja->kUwaja,-,L2,0.035,0.05
N428,mADyaMdina->maDyaMdina,-,L2,0.033,0.049
N3292,kOwaja->kuwajA,-,L2,0.035,0.051000000000000004
N1399,pAcana->pacana,-,L2,0.037,0.055
N1398,pAwa->paw,-,L2,0.037,0.055
N420,Avapana->avapana,-,L2,0.038,0.055
N423,prAtuda->pratuda,-,L2,0.042,0.062
N425,kumAra->kumAra,L1,L1,0.121,0.047
N424,prAtuda->pratud,-,L2,0.034,0.05
N427,vEkaNkata->vikaNkatA,-,L2,0.034,0.048
N426,vEkaNkata->vikaNkata,-,L2,0.034,0.048
N2183,BOta->BUtA,-,L2,0.02,0.037
N2182,BOta->Bota,-,L2,0.037,0.055
N2181,BOta->BUta,-,L2,0.037,0.055
N2180,mOKa->muKI,-,L2,0.021,0.038
N2187,mAheSa->mAheSI,-,L2,0.022,0.034
N2186,mAheSa->maheSa,-,L2,0.038,0.056
N227,AzAQa->azAQa,-,L2,0.038,0.055
N226,gaja->gaj,L1,-,-,-
N225,kOsuma->kusum,-,L2,0.03,0.043000000000000003
N224,kOsuma->kusuma,-,L2,0.04,0.056
N223,nAndImuKa->nandImuKI,-,L2,0.038,0.057
N221,nAndImuKa->nandImuKa,-,L2,0.038,0.057
N220,tArRa->tarRi,-,L2,0.038,0.056
N2213,pAdma->padmI,-,L2,0.034,0.052000000000000005
N2212,pAdma->padmA,-,L2,0.034,0.052000000000000005
N2211,pAdma->padma,-,L2,0.034,0.052000000000000005
N2210,KAna->KanI,-,L2,0.034,0.051000000000000004
N2217,mARa->mARi,-,L2,0.022,0.034
N2216,mARa->maRa,-,L2,0.036000000000000004,0.052000000000000005
N2215,mARa->maR,L1,L2,0.035,0.051000000000000004
N2214,AyAsa->ayAs,-,L2,0.036000000000000004,0.052000000000000005
N2219,mARa->maRI,-,L2,0.036000000000000004,0.052000000000000005
N2218,mARa->maRi,-,L2,0.036000000000000004,0.052000000000000005
N2681,sOparRa->suparRI,-,L2,0.027,0.41300000000000003
N2230,cAwa->cawa,-,L2,0.035,0.051000000000000004
N151,mAntra->mantra,-,L2,0.039,0.056
N153,mAntra->mantr,-,L2,0.039,0.056
N152,mAntra->mantrI,-,L2,0.039,0.056
N155,kOwa->kuwa,-,L2,0.039,0.055
N154,kOwa->kUwa,L2,-,-,-
N157,kOwa->kowA,-,L2,0.022,0.036000000000000004
N156,kOwa->kowa,-,L2,0.039,0.055
N159,kOwa->kuwi,-,L2,0.023,0.037
N2431,rasa->ras,L1,L1,0.117,0.046
N2430,rasa->rasa,L1,L1,0.115,0.046
N2437,DAraRa->DAraRI,-,L2,0.036000000000000004,0.05
N2436,DAraRa->DaraRi,-,L2,0.036000000000000004,0.052000000000000005
N2435,DAraRa->DAraRi,-,L2,0.036000000000000004,0.05
N2434,DAraRa->DAraRA,-,L2,0.036000000000000004,0.05
N2236,prAcetasa->pracetasI,-,L2,0.045,0.061
N2509,sAma->samA,-,L2,0.034,0.05
N2508,sAma->sAmA,-,L2,0.025,0.036000000000000004
N2507,sAma->sama,-,L2,0.036000000000000004,0.05
N2506,sAma->sam,-,L1,0.6,0.025
N2505,sAma->sAma,-,L1,0.511,0.031
N2504,Anaquha->anaquh,-,L2,0.035,0.05
N2503,Anaquha->anaquhI,-,L2,0.035,0.053
N2502,Anaquha->AnaquhI,-,L2,0.035,0.047
N2501,Anaquha->anaquha,-,L2,0.035,0.05
N2500,mOdga->mudga,-,L2,0.038,0.056
N2727,kAsAra->kasAra,-,L2,0.037,0.054
N2726,prAtipakza->pratipakza,-,L2,0.022,0.515
N2725,kzAtra->kzAtri,-,L2,0.026000000000000002,0.042
N2724,kzAtra->kzatra,-,L2,0.037,0.058
N2723,tAmrAkza->tAmrAkzI,-,L2,0.026000000000000002,0.042
N2722,nAciketa->naciketa,-,L2,0.036000000000000004,0.055
N2721,nAciketa->nAciketA,-,L2,0.004,0.877
N2720,kaMsa->kaMs,-,L1,0.384,0.038
N2729,SOzira->Suzira,-,L2,0.036000000000000004,0.054
N2728,kAsAra->kAsAri,-,L2,0.029,0.043000000000000003
N2199,kOrma->kUrmI,-,L2,0.024,0.041
N1807,OpAsana->upAsana,-,L2,0.038,0.055
N1806,AvasaTa->avasaTa,-,L2,0.038,0.055
N1805,rAsaBa->rAsaBI,-,L2,0.038,0.055
N1804,sPAraRa->sParaRa,-,L2,0.039,0.058
N1803,pAna->pani,-,L2,0.036000000000000004,0.055
N1802,Aruja->aruj,-,L2,0.037,0.056
N1801,Aruja->Aruj,-,L2,0.023,0.035
N1800,Aruja->aruja,-,L2,0.035,0.048
N1809,SuBa->SuB,L1,-,-,-
N1808,grAmyakukkuwa->grAmyakukkuwI,-,L2,0.037,0.055
N3089,kOpa->kup,L1,L2,0.021,0.038
N3088,rama->ram,L1,L1,0.12,0.044
N3258,krOqa->krOqI,-,L2,0.024,0.04
N1524,Avalguja->avalgujA,-,L2,0.035,0.049
N1948,rAjadanta->rAjadanti,-,L2,0.037,0.056
N1544,lOha->lUha,-,L2,0.034,0.047
N1525,maKa->maK,L1,-,-,-
N1942,vErAwa->virAwa,-,L2,0.037,0.056
N1943,vErAwa->vErAwi,-,L2,0.027,0.041
N1940,kASyapa->kASyapi,-,L2,0.037,0.054
N1941,kASyapa->kASyapI,-,L2,0.037,0.054
N1946,tvAzwra->tvAzwrI,-,L2,0.026000000000000002,0.041
N1526,vAkAra->vakAra,-,L2,0.036000000000000004,0.051000000000000004
N1944,vErAwa->vErAwI,-,L2,0.026000000000000002,0.041
N1945,vErAwa->virAw,-,L2,0.025,0.043000000000000003
N818,pAdanyAsa->padanyAsa,-,L2,0.038,0.057
N819,kESora->kiSora,-,L2,0.038,0.056
N1527,SEloda->SElodA,-,L2,0.023,0.035
N810,pAYcarAtra->paYcarAtra,-,L2,0.037,0.056
N811,prAjeSa->prajeSa,L2,L2,0.037,0.055
N814,pARina->paRin,-,L2,0.037,0.055
N815,vEvftta->vivftta,-,L2,0.037,0.054
N816,vEvftta->vivftti,-,L2,0.021,0.036000000000000004
N2859,ESAna->ISAnI,-,L2,0.022,0.039
N1545,lOha->loha,-,L2,0.034,0.048
N1522,SvAsana->Svasana,-,L2,0.04,0.057
N1990,vEra->vIrA,-,L2,0.026000000000000002,0.044
N2851,sEMha->siMha,-,L2,0.039,0.055
N2850,rAvaRa->rAvaRi,-,L2,0.038,0.054
N2853,sEMha->siMhI,-,L2,0.028,0.043000000000000003
N1523,Avalguja->avalguja,-,L2,0.037,0.054
N2855,pOzkalAvata->puzkalAvatI,-,L2,0.037,0.056
N1993,bAzpa->bAzp,-,L2,0.023,0.034
N2857,ESAna->ISAnA,-,L2,0.022,0.039
N2856,ESAna->ISAna,-,L2,0.037,0.055
N1490,sOhfda->suhfda,-,L2,0.038,0.056
N1397,pAwa->pAw,-,L2,0.023,0.033
N1492,SyAma->SyAmI,-,L2,0.024,0.034
N1493,SyAma->SyAm,-,L2,0.024,0.034
N1494,pAlASa->palASa,-,L2,0.037,0.055
N1495,pAlASa->palASA,-,L2,0.037,0.055
N1496,pAlASa->pAlASi,-,L2,0.024,0.035
N1396,pAwa->pawI,-,L2,0.037,0.054
N1498,pAlASa->palASI,-,L2,0.037,0.055
N1499,BAga->Baga,-,L2,0.035,0.052000000000000005
N3339,vESva->viSva,-,L2,0.038,0.055
N3338,yAtuDAna->yAtuDAnI,-,L2,0.023,0.038
N1395,pAwa->pAwI,-,L2,0.023,0.033
N1994,Suna->Sun,L1,L1,0.273,0.017
N1700,pOruza->pOruzI,-,L2,0.027,0.041
N1701,pEzwa->pizwa,-,L2,0.036000000000000004,0.055
N1702,pEzwa->pizwi,-,L2,0.02,0.036000000000000004
N1394,pAwa->pawi,-,L2,0.037,0.054
N1704,pEzwa->pizwI,-,L2,0.02,0.036000000000000004
N1705,prAvaRa->pra,-,L2,0.022,0.514
N1706,kARAda->kaRAda,-,L2,0.035,0.053
N1707,AgnIDra->agnIDra,-,L2,0.036000000000000004,0.053
N1708,ADAraRa->aDAraRa,-,L2,0.036000000000000004,0.053
N1393,pAwa->pawa,-,L2,0.037,0.054
N1996,tEraSca->tiraSci,-,L2,0.037,0.056
N1392,AbanDana->abanDana,-,L2,0.037,0.054
N1391,AnAma->anAmA,-,L2,0.037,0.054
N3217,nAhuza->nahuza,-,L2,0.037,0.055
N1390,AnAma->anAma,-,L2,0.037,0.055
N1128,sADa->saDa,-,L2,0.038,0.054
N1129,sADa->saDi,-,L2,0.037,0.053
N1628,sAmaga->sAmagA,-,L2,0.039,0.054
N1120,cAndraBAga->candraBAga,-,L2,0.036000000000000004,0.056
N1121,cAndraBAga->cAndraBAgA,-,L2,0.037,0.055
N1122,cAndraBAga->candraBAgA,-,L2,0.036000000000000004,0.056
N1123,cAndraBAga->cAndraBAgi,-,L2,0.037,0.055
N1124,cAndraBAga->cAndraBAgI,-,L2,0.037,0.055
N1125,EndrAgna->indrAgni,-,L2,0.026000000000000002,0.046
N1126,mAlyapuzpa->mAlyapuzpI,-,L2,0.037,0.053
N1127,DyAna->DyAni,-,L2,0.024,0.035
N2989,cAra->cArI,-,L2,0.024,0.039
N2988,cAra->cari,-,L2,0.035,0.055
N3029,bARa->bARi,-,L2,0.022,0.035
N3028,bARa->bARA,-,L2,0.022,0.034
N2983,kAlApa->kalApI,-,L2,0.035,0.054
N2982,kAlApa->kalApi,-,L2,0.035,0.054
N2981,kAlApa->kalApa,-,L2,0.035,0.054
N2980,SElaja->SElajA,-,L2,0.035,0.05
N2987,cAra->carA,-,L2,0.035,0.055
N2986,cAra->cara,-,L2,0.035,0.054
N2985,cAra->car,L1,L2,0.035,0.054
N2984,rOSadaSva->ruSadaSva,-,L2,0.035,0.056
N525,dOryoDana->duryoDana,-,L2,0.038,0.056
N527,prAlamba->pralamba,-,L2,0.041,0.058
N520,vEDfta->viDfti,-,L2,0.022,0.036000000000000004
N521,Ahna->ahna,-,L2,0.037,0.054
N522,svAyamBuva->svayamBuva,-,L2,0.044,0.058
N523,svAyamBuva->svayamBuvA,-,L2,0.044,0.058
N1014,cAndra->cAndrI,-,L2,0.026000000000000002,0.041
N1015,cAndra->candrI,-,L2,0.035,0.055
N1016,kObera->kubera,-,L2,0.035,0.054
N1017,kObera->kOberI,-,L2,0.025,0.035
N528,prAlamba->pralambA,-,L2,0.041,0.058
N529,prAlamba->pralamb,-,L2,0.041,0.058
N1012,cAndra->candrA,-,L2,0.035,0.055
N1013,cAndra->cAndri,-,L2,0.027,0.041
N1234,vEdeSa->vedeSa,-,L2,0.035,0.054
N1235,vEdeSa->videSa,-,L2,0.035,0.053
N1236,vEdeSa->vEdeSI,-,L2,0.024,0.035
N1237,vEdeSa->videSI,-,L2,0.021,0.039
N1230,tEra->tIra,-,L2,0.035,0.054
N1231,tEra->tiri,-,L2,0.023,0.04
N1232,BOjaNgama->BujaNgama,-,L2,0.035,0.053
N1233,BOjaNgama->BujaNgam,-,L2,0.035,0.053
N1238,sAnumAna->sAnumAn,-,L2,0.029,0.039
N1239,pAdapUraRa->padapUraRa,-,L2,0.035,0.055
N2526,dAkziRa->dakziRA,-,L2,0.02,0.5630000000000001
N3167,Apluta->Apluti,-,L2,0.021,0.036000000000000004
N438,Apakva->apakva,-,L2,0.038,0.054
N439,Anna->anna,-,L2,0.037,0.054
N436,nEgama->nigama,-,L2,0.035,0.05
N437,nEgama->nigam,-,L2,0.038,0.054
N434,AMSa->aMSI,-,L2,0.035,0.049
N435,AMSa->aMS,-,L2,0.036000000000000004,0.05
N432,niSa->niS,L1,L1,0.302,0.017
N433,AMSa->aMSa,-,L2,0.035,0.049
N430,cEtasa->cetas,-,L2,0.037,0.05
N431,SAraBa->SaraBa,-,L2,0.036000000000000004,0.051000000000000004
N2864,Endradyumna->Endradyumni,-,L2,0.037,0.056
N2481,vArtta->vArttA,-,L2,0.025,0.039
N2865,arha->arh,L1,-,-,-
N1967,Agata->AgatA,-,L2,0.038,0.053
N2868,nAga->nAgA,-,L2,0.021,0.035
N3162,mATura->mATa,-,L2,0.035,0.052000000000000005
N2869,nAga->nAgI,-,L2,0.021,0.035
N3082,svEra->svEri,-,L2,0.028,0.04
N1960,mAqa->mAqi,-,L2,0.022,0.033
N3314,vAnaprasTa->vanaprasTa,-,L2,0.037,0.051000000000000004
N3163,mADumata->maDumati,-,L2,0.037,0.055
N3225,vAtsa->vAtsI,-,L2,0.025,0.038
N1961,kAlakaRWa->kalakaRWa,-,L2,0.035,0.049
N3160,kAkAhva->kAkAhvA,-,L2,0.024,0.037
N3060,AkoSa->akoSa,-,L2,0.034,0.054
N2464,pEtta->pitta,-,L2,0.038,0.054
N3065,vEsAriRa->visAriRI,-,L2,0.028,0.043000000000000003
N2465,jAnArdana->janArdana,-,L2,0.038,0.056
N3064,ASvakarRa->aSvakarRa,-,L2,0.036000000000000004,0.053
N2466,yOvana->yuvana,-,L2,0.038,0.055
N3161,AkfzRa->akfzRa,-,L2,0.037,0.054
N2467,yOvana->yuvan,-,L2,0.038,0.055
N235,bAliSa->baliSa,-,L2,0.037,0.054
N236,PAlguna->Palguna,-,L2,0.037,0.055
N237,PAlguna->PalgunA,-,L2,0.037,0.055
N231,AcaraRa->acaraRa,-,L2,0.038,0.055
N232,BAdrapada->Badrapada,-,L2,0.038,0.056
N233,BAdrapada->BadrapadA,-,L2,0.038,0.056
N3068,kArza->karzi,-,L2,0.036000000000000004,0.053
N2462,BArga->BArgI,-,L2,0.027,0.041
N2228,vErecana->virecana,-,L2,0.036000000000000004,0.054
N2229,cAwa->caw,L1,L2,0.035,0.052000000000000005
N2226,pAraRa->pAraRA,-,L2,0.036000000000000004,0.052000000000000005
N2227,pAraRa->pAraRi,-,L2,0.036000000000000004,0.052000000000000005
N2224,sAmprata->sampratI,-,L2,0.037,0.053
N2225,pAraRa->paraRa,-,L2,0.035,0.053
N2222,tvAdfSa->tvAdfS,-,L2,0.023,0.038
N2223,sAmprata->samprati,-,L2,0.037,0.053
N2220,SEvapattra->Sivapattra,-,L2,0.036000000000000004,0.053
N2221,vEkira->vikira,-,L2,0.036000000000000004,0.052000000000000005
N1,nAgeSa->nageSa,-,L2,0.037,0.054
N146,kOmBa->kumBA,-,L2,0.024,0.038
N147,kOmBa->kumBi,-,L2,0.023,0.038
N144,kOmBa->kumB,L1,L2,0.023,0.037
N145,kOmBa->kumBa,-,L2,0.038,0.054
N142,AyuDa->ayuDa,-,L2,0.038,0.054
N141,vEtasa->vetasa,-,L2,0.039,0.054
N2468,kEwaBa->kEwaBA,-,L2,0.038,0.053
N148,kOmBa->kumBI,-,L2,0.023,0.037
N149,OttarApaTa->uttarApaTa,-,L2,0.038,0.055
N3401,brAhma->brAhmI,-,L2,0.024,0.04
N2088,rAja->raja,-,L2,0.035,0.054
N2089,rAja->rAjA,-,L2,0.024,0.038
N3400,brAhma->brAhmi,-,L2,0.026000000000000002,0.043000000000000003
N2082,jEva->jIva,-,L2,0.036000000000000004,0.052000000000000005
N2083,jEva->jIvA,-,L2,0.021,0.037
N2080,Ayuza->Ayuz,-,L2,0.021,0.034
N2081,jEva->jIv,L1,L2,0.02,0.036000000000000004
N2086,jEva->jIvI,-,L2,0.02,0.036000000000000004
N2087,rAja->rAj,L1,L2,0.024,0.038
N2084,jEva->jEvi,-,L2,0.021,0.033
N2085,jEva->jIvi,-,L2,0.02,0.036000000000000004
N3342,cAturhotra->caturhotra,-,L2,0.038,0.056
N2538,prAtIpa->pratIpa,-,L2,0.036000000000000004,0.055
N2539,tAmralipta->tAmraliptI,-,L2,0.036000000000000004,0.053
N3343,prAgdvAra->prAgdvAr,-,L2,0.027,0.046
N2532,vAna->vana,-,L2,0.035,0.053
N2533,vAna->vAnA,-,L2,0.022,0.035
N2530,vArAha->varAhI,-,L2,0.035,0.055
N2531,vAna->van,L1,L2,0.036000000000000004,0.053
N2536,trARa->trARA,-,L2,0.025,0.039
N2537,kuha->kuha,L1,-,-,-
N2534,vAna->vani,-,L2,0.035,0.053
N2535,vAna->vanI,-,L2,0.035,0.053
N2712,gORa->guR,-,L2,0.02,0.038
N2710,gORa->guRI,-,L2,0.021,0.038
N2711,gORa->goRI,-,L2,0.02,0.036000000000000004
N2716,tEjasa->tejas,-,L2,0.038,0.055
N2717,AdaMSa->adaMSa,-,L2,0.036000000000000004,0.055
N2714,tEjasa->tejasa,-,L2,0.037,0.053
N2715,tEjasa->tEjasI,-,L2,0.037,0.052000000000000005
N3346,Avanta->avantI,-,L2,0.037,0.055
N2718,AdaMSa->AdaMS,-,L2,0.036000000000000004,0.055
N2719,vAkpaTa->vAkpaTA,-,L2,0.037,0.053
N3347,sAra->sAra,L1,L2,0.039,0.055
N3409,sOrasena->surasena,-,L2,0.038,0.056
N3344,Avanta->avanti,-,L2,0.037,0.055
N3408,nEdAGa->nEdAGI,-,L2,0.022,0.039
N3345,Avanta->AvantI,-,L2,0.035,0.05
N1832,cAkzuza->cakzuzI,-,L2,0.037,0.055
N1833,cAkzuza->cakzuz,-,L2,0.037,0.055
N1830,rAkzasa->rakzas,-,L2,0.037,0.054
N1831,cAkzuza->cakzuza,-,L2,0.037,0.055
N1836,cAturvarga->caturvarga,-,L2,0.038,0.056
N1837,kAkzIvata->kAkzIvat,-,L2,0.038,0.054
N1834,DArma->Darma,-,L2,0.038,0.056
N1835,prAsravaRa->prasravaRa,L2,L2,0.039,0.056
N3090,kOpa->kupa,-,L2,0.035,0.053
N1838,kAkzIvata->kakzIvat,-,L2,0.037,0.054
N1839,gOra->gur,L1,L2,0.026000000000000002,0.044
N3075,jAraRa->jAraRA,-,L2,0.038,0.054
N2154,tAta->tatI,-,L2,0.037,0.054
N2155,tAta->tAt,-,L2,0.021,0.034
N939,OSana->uSanA,-,L2,0.036000000000000004,0.054
N938,sAvaDAna->sAvaDAnI,-,L2,0.038,0.053
N2150,dvEDa->dveDI,-,L2,0.021,0.04
N2151,tAta->tata,-,L2,0.037,0.054
N2152,tAta->tAti,-,L2,0.022,0.035
N2153,tAta->tati,-,L2,0.037,0.054
N933,vyAGrapAda->vyAGrapAd,-,L2,0.037,0.053
N932,vyAGrapAda->vyAGrapAdI,-,L2,0.037,0.055
N931,vAta->vat,-,L2,0.037,0.054
N930,vAta->vAtI,-,L2,0.024,0.033
N937,BAsura->BAsa,-,L2,0.038,0.053
N936,kOvera->kOverI,-,L2,0.028,0.039
N935,kOvera->kuvera,-,L2,0.037,0.055
N934,OdgAtra->udgAtf,-,L2,0.003,0.897
N3091,kOpa->kUpa,-,L2,0.035,0.052000000000000005
N1955,Ayasa->ayasa,-,L2,0.038,0.054
N1954,sraMsa->sraMs,L1,-,-,-
N1957,Ayasa->ayas,-,L2,0.037,0.049
N1956,Ayasa->Ayas,-,L2,0.037,0.047
N1951,Avfta->avfta,-,L2,0.037,0.053
N1950,AsPowa->AsPowA,-,L2,0.025,0.035
N1953,Avfta->Avft,-,L2,0.022,0.034
N1952,Avfta->Avfti,-,L2,0.023,0.034
N1959,sAndra->sAndrI,-,L2,0.028,0.041
N1958,Asevana->asevana,-,L2,0.038,0.053
N3249,jAra->jArA,-,L2,0.024,0.04
N3248,jAra->jara,-,L2,0.035,0.052000000000000005
N3096,rAsa->rasa,L1,L2,0.037,0.054
N3243,DArtarAzwra->DArtarAzwri,-,L2,0.036000000000000004,0.054
N3242,DArtarAzwra->DftarAzwra,-,L2,0.024,0.462
N3241,kOzmARqa->kUzmARqI,-,L2,0.023,0.04
N3240,kOzmARqa->kuzmARqI,-,L2,0.022,0.04
N3247,ArAma->arAma,-,L2,0.037,0.054
N3246,kzAma->kzam,-,L2,0.037,0.054
N3245,kzAma->kzamA,-,L2,0.036000000000000004,0.054
N3244,kzAma->kzama,-,L2,0.036000000000000004,0.054
N828,sAtvata->satvata,-,L2,0.039,0.055
