+---	Results for Step 2 part 29	---+


Results as compiled on 22-08-2016 23:34


+-----------+------+--------+
|   Detail  |  L1  |   L2   |
+-----------+------+--------+
| Precision | 75.0 | 61.111 |
|   Recall  | 30.0 | 91.666 |
|  Accuracy |  =>  | 63.636 |
+-----------+------+--------+

+-------+------------------------------------------+-----------+---------+---------------+--------------+
|  Node |                 Mapping                  | Goldlabel | Predict | L1 confidence | L2confidence |
|  N436 |       vAlukayantraka->vAlukayantra       |     -     |    L2   |     0.012     |    0.012     |
|  N437 |               tIraka->tIra               |     -     |    L2   |      0.01     |    0.012     |
|  N434 |              tutTaka->tutTa              |     -     |    L2   |      0.01     |    0.012     |
|  N435 |            sukarRaka->sukarRa            |     -     |    L2   |      0.01     |    0.012     |
|  N432 |          amlapittaka->amlapitta          |     -     |    L2   |      0.01     |    0.012     |
|  N433 |              guRqaka->guRqa              |     -     |    L2   |      0.01     |    0.012     |
|  N430 |        karpUrapawaka->karpUrapawa        |     -     |    L2   |      0.01     |    0.012     |
|  N431 |           vAnavAsaka->vanavAsa           |     -     |    L1   |     0.016     |    0.013     |
| N2864 |              cEtraka->citra              |     -     |    L1   |     0.016     |    0.013     |
| N2481 |             vARijaka->vaRija             |     -     |    L1   |     0.014     |    0.013     |
| N2865 |         pratisUryaka->pratisUrya         |     -     |    L2   |      0.01     |    0.012     |
| N1967 |             sattraka->sattra             |     -     |    L2   |      0.01     |    0.012     |
| N2868 |        mayUragrIvaka->mayUragrIva        |     -     |    L2   |      0.01     |    0.012     |
| N3162 |            parpawaka->parpawa            |     -     |    L2   |     0.011     |    0.011     |
| N2869 |              cumbaka->cumba              |     -     |    L2   |      0.01     |    0.011     |
| N3082 |               Danaka->Dana               |     -     |    L2   |     0.011     |    0.012     |
| N1960 |            koraRqaka->koraRqa            |     -     |    L2   |      0.01     |    0.011     |
| N3163 |               vAraka->vara               |     -     |    L1   |     0.488     |    0.007     |
| N1961 |              jYAnaka->jYAna              |     -     |    L2   |     0.011     |    0.011     |
| N3160 |             kopanaka->kopana             |     -     |    L2   |      0.01     |    0.012     |
| N3060 |          vyavasAyaka->vyavasAya          |     -     |    L2   |      0.01     |    0.012     |
| N2464 |              apAnaka->apAna              |     -     |    L2   |     0.011     |    0.012     |
| N3065 |              vyAlaka->vyAla              |     -     |    L2   |     0.011     |    0.011     |
| N2465 |            triSUlaka->triSUla            |     -     |    L2   |     0.009     |    0.011     |
| N3064 |              DAnyaka->Danya              |     -     |    L1   |     0.018     |    0.014     |
| N2466 |          prayojanaka->prayojana          |     -     |    L2   |     0.009     |    0.011     |
| N3161 |               tolaka->tola               |     -     |    L2   |     0.009     |    0.011     |
| N2467 |            sAraNgaka->sAraNga            |     -     |    L2   |      0.01     |    0.011     |
|  N238 |                eRaka->eRa                |     -     |    L2   |      0.01     |    0.012     |
|  N239 |               abdaka->abda               |     -     |    L2   |      0.01     |    0.012     |
|  N234 |            kuddAlaka->kuddAla            |     -     |    L2   |      0.01     |    0.012     |
|  N235 |            gamBIraka->gamBIra            |     -     |    L2   |      0.01     |    0.012     |
|  N236 |             amiSraka->amiSra             |     -     |    L2   |      0.01     |    0.012     |
|  N237 |             rOhItaka->rohIta             |     -     |    L1   |     0.014     |    0.013     |
|  N230 |               dEvaka->dEva               |     L2    |    L2   |     0.012     |    0.012     |
|  N231 |               dEvaka->deva               |     -     |    L1   |     0.014     |    0.013     |
|  N232 |               dEvaka->diva               |     -     |    L1   |     0.018     |    0.014     |
|  N233 |            kAkARqaka->kAkARqa            |     -     |    L2   |     0.012     |    0.012     |
| N3068 |         gfhakapotaka->gfhakapota         |     -     |    L2   |      0.01     |    0.012     |
| N2462 |        bfhadAraRyaka->bfhadAraRya        |     -     |    L2   |      0.01     |    0.012     |
| N2228 |         kzArasUtraka->kzArasUtra         |     -     |    L2   |     0.012     |    0.012     |
| N2229 |             daSamaka->daSama             |     -     |    L2   |      0.01     |    0.012     |
| N2226 |           unmUlanaka->unmUlana           |     -     |    L2   |      0.01     |    0.012     |
| N2227 |         vawapattraka->vawapattra         |     -     |    L2   |      0.01     |    0.012     |
| N2224 |              Agataka->agata              |     -     |    L1   |     0.016     |    0.014     |
| N2225 |             eraRqaka->eraRqa             |     -     |    L2   |      0.01     |    0.012     |
| N2222 |           SvapucCaka->SvapucCa           |     -     |    L2   |      0.01     |    0.012     |
| N2223 |              Agataka->Agata              |     -     |    L2   |     0.011     |    0.012     |
| N2220 |          anvAhAryaka->anvAhArya          |     -     |    L2   |      0.01     |    0.012     |
| N2221 |         taptaKalvaka->taptaKalva         |     -     |    L2   |      0.01     |    0.012     |
|   N1  |      raktakaravIraka->raktakaravIra      |     -     |    L2   |      0.01     |    0.012     |
|  N146 |              Arohaka->Aroha              |     -     |    L2   |     0.012     |    0.012     |
|  N147 |            BujaNgaka->BujaNga            |     -     |    L2   |      0.01     |    0.012     |
|  N144 |           avikalpaka->avikalpa           |     -     |    L2   |      0.01     |    0.012     |
|  N145 |           uqqIyAnaka->uqqIyAna           |     -     |    L2   |      0.01     |    0.012     |
|  N142 |           sidDArTaka->sidDArTa           |     -     |    L2   |      0.01     |    0.012     |
|  N143 |         vyavacCedaka->vyavacCeda         |     -     |    L2   |      0.01     |    0.012     |
|  N140 |          saMDyAMSaka->saMDyAMSa          |     -     |    L2   |      0.01     |    0.012     |
|  N141 |         vajradaRqaka->vajradaRqa         |     -     |    L2   |      0.01     |    0.012     |
| N2468 |            sAraNgaka->saraNga            |     -     |    L1   |     0.016     |    0.013     |
|  N148 |            cikitsaka->cikitsa            |     -     |    L2   |      0.01     |    0.012     |
|  N149 |         pradarSanaka->pradarSana         |     -     |    L2   |      0.01     |    0.012     |
| N2088 |               PAlaka->Pala               |     -     |    L1   |     0.014     |    0.013     |
| N2089 |               akzaka->akza               |     -     |    L2   |      0.01     |    0.012     |
| N2082 |             uttAraka->uttAra             |     -     |    L2   |      0.01     |    0.012     |
| N2083 |       vetasapattraka->vetasapattra       |     -     |    L2   |      0.01     |    0.012     |
| N2080 |               cOraka->cora               |     -     |    L1   |     0.014     |    0.013     |
| N2081 |              sPowaka->sPowa              |     -     |    L2   |      0.01     |    0.012     |
| N2086 |               gaRaka->gaRa               |     -     |    L2   |      0.01     |    0.012     |
| N2087 |               PAlaka->PAla               |     -     |    L2   |     0.012     |    0.012     |
| N2084 |        rAjaDattUraka->rAjaDattUra        |     -     |    L2   |     0.012     |    0.012     |
| N2085 |           atimAtraka->atimAtra           |     -     |    L2   |      0.01     |    0.012     |
| N2538 |              tucCaka->tucCa              |     -     |    L2   |      0.01     |    0.011     |
| N2539 |              dakzaka->dakza              |     -     |    L2   |      0.01     |    0.012     |
| N2532 |               arkaka->arka               |     -     |    L2   |      0.01     |    0.012     |
| N2533 |              Baktaka->Bakta              |     -     |    L2   |      0.01     |    0.012     |
| N2530 |           saranDraka->saranDra           |     -     |    L2   |      0.01     |    0.012     |
| N2531 |          aSmakuwwaka->aSmakuwwa          |     -     |    L2   |      0.01     |    0.012     |
| N2536 |             melApaka->melApa             |     -     |    L2   |      0.01     |    0.011     |
| N2537 |               vepaka->vepa               |     -     |    L2   |      0.01     |    0.012     |
| N2534 |               CAdaka->CAda               |     -     |    L2   |     0.012     |    0.012     |
| N2535 |               CAdaka->Cada               |     -     |    L1   |     0.018     |    0.014     |
| N2712 |              DOrtaka->Durta              |     -     |    L1   |     0.014     |    0.013     |
| N2713 |           lakzmaRaka->lakzmaRa           |     -     |    L2   |      0.01     |    0.012     |
| N2710 |               gopaka->gopa               |     -     |    L2   |      0.01     |    0.012     |
| N2711 |           bAlamUlaka->bAlamUla           |     -     |    L2   |     0.012     |    0.012     |
| N2716 |            ahiPenaka->ahiPena            |     -     |    L2   |      0.01     |    0.012     |
| N2717 |             kuwilaka->kuwila             |     -     |    L2   |      0.01     |    0.012     |
| N2714 |         aDaHpAtanaka->aDaHpAtana         |     -     |    L2   |      0.01     |    0.012     |
| N2715 |           goprekzaka->goprekza           |     -     |    L2   |      0.01     |    0.012     |
| N2718 |            kzapaRaka->kzapaRa            |     -     |    L2   |      0.01     |    0.012     |
| N2719 |             rAzwraka->rAzwra             |     -     |    L2   |     0.012     |    0.012     |
| N1832 |              Darmaka->Darma              |     -     |    L2   |      0.01     |    0.012     |
| N1833 |            sarzapaka->sarzapa            |     -     |    L2   |      0.01     |    0.012     |
| N1830 |            apahAraka->apahAra            |     -     |    L2   |      0.01     |    0.012     |
| N1831 |           praBadraka->praBadra           |     -     |    L2   |      0.01     |    0.012     |
| N1836 |              sTiraka->sTira              |     -     |    L2   |      0.01     |    0.012     |
| N1837 |              bAhyaka->bAhya              |     -     |    L2   |     0.011     |    0.012     |
| N1834 |          pattrABraka->pattrABra          |     -     |    L2   |      0.01     |    0.012     |
| N1835 |               tamaka->tama               |     -     |    L2   |      0.01     |    0.012     |
| N3090 |           stamBanaka->stamBana           |     -     |    L2   |      0.01     |    0.012     |
| N1838 |         dantavezwaka->dantavezwa         |     -     |    L2   |      0.01     |    0.012     |
| N1839 |            koraRwaka->koraRwa            |     -     |    L2   |      0.01     |    0.012     |
| N3075 |             yAcitaka->yAcita             |     -     |    L2   |     0.012     |    0.012     |
| N2154 |               aktaka->akta               |     -     |    L2   |     0.009     |    0.011     |
| N2155 |           prasarpaka->prasarpa           |     -     |    L2   |      0.01     |    0.012     |
|  N939 |           sarAzwraka->sarAzwra           |     -     |    L2   |      0.01     |    0.011     |
|  N938 |           nakzatraka->nakzatra           |     -     |    L2   |      0.01     |    0.011     |
| N2150 |       kAzWakukkuwaka->kAzWakukkuwa       |     -     |    L2   |     0.012     |    0.012     |
| N2151 |            praRASaka->praRASa            |     -     |    L2   |     0.009     |    0.011     |
| N2152 |            matkuRaka->matkuRa            |     -     |    L2   |      0.01     |    0.012     |
| N2153 |            apakAraka->apakAra            |     -     |    L2   |     0.009     |    0.011     |
|  N933 |          AmalasAraka->amalasAra          |     -     |    L1   |     0.014     |    0.013     |
|  N932 |           hayamAraka->hayamAra           |     -     |    L2   |      0.01     |    0.012     |
|  N931 |              akftaka->akfta              |     -     |    L2   |      0.01     |    0.012     |
|  N930 |          vahnilohaka->vahniloha          |     -     |    L2   |      0.01     |    0.012     |
|  N937 |          paYcadaSaka->paYcadaSa          |     -     |    L2   |      0.01     |    0.012     |
|  N936 |               mAdaka->mada               |     -     |    L1   |     0.018     |    0.014     |
|  N935 |               mAdaka->mAda               |     -     |    L2   |     0.012     |    0.012     |
|  N934 |            raYjanaka->raYjana            |     -     |    L2   |      0.01     |    0.012     |
| N3091 |            piRqItaka->piRqIta            |     -     |    L2   |      0.01     |    0.011     |
| N1955 |             sAndraka->sAndra             |     -     |    L2   |     0.012     |    0.012     |
| N1954 |         raktacitraka->raktacitra         |     -     |    L2   |      0.01     |    0.012     |
| N1957 |              trayaka->traya              |     -     |    L2   |      0.01     |    0.012     |
| N1956 |             vAtUlaka->vAtUla             |     -     |    L2   |     0.012     |    0.012     |
| N1951 |          karamardaka->karamarda          |     -     |    L2   |      0.01     |    0.012     |
| N1950 |                Alaka->ala                |     -     |    L1   |     0.015     |    0.013     |
| N1953 |           SESupAlaka->SiSupAla           |     -     |    L1   |     0.014     |    0.013     |
| N1952 |           SESupAlaka->SESupAla           |     -     |    L2   |     0.012     |    0.012     |
| N1959 |                alaka->ala                |     -     |    L2   |     0.011     |    0.012     |
| N1958 |            BallAtaka->BallAta            |     -     |    L2   |     0.011     |    0.012     |
| N3096 |               rocaka->roca               |     -     |    L2   |      0.01     |    0.012     |
|  N829 |             BAjanaka->BAjana             |     -     |    L2   |     0.012     |    0.012     |
|  N828 |       svANgaSItalaka->svANgaSItala       |     -     |    L2   |     0.012     |    0.012     |
|  N825 |            kilbizaka->kilbiza            |     -     |    L2   |      0.01     |    0.012     |
|  N824 |              vfkkaka->vfkka              |     -     |    L2   |      0.01     |    0.012     |
|  N827 |             vilopaka->vilopa             |     -     |    L2   |      0.01     |    0.012     |
|  N826 |              viSvaka->viSva              |     -     |    L2   |      0.01     |    0.012     |
|  N821 |          agnimanTaka->agnimanTa          |     -     |    L2   |      0.01     |    0.012     |
|  N820 |             kanIyaka->kanIya             |     -     |    L2   |      0.01     |    0.012     |
|  N823 |              kzemaka->kzema              |     -     |    L2   |      0.01     |    0.012     |
|  N822 |              alepaka->alepa              |     -     |    L2   |      0.01     |    0.012     |
| N3097 |            nagnAwaka->nagnAwa            |     -     |    L2   |      0.01     |    0.012     |
| N1536 |               gaqaka->gaqa               |     -     |    L2   |     0.009     |    0.011     |
| N2409 |              tApyaka->tapya              |     -     |    L1   |     0.017     |    0.014     |
| N1483 |          uccidiNgaka->uccidiNga          |     -     |    L2   |      0.01     |    0.012     |
| N1482 |            aSmantaka->aSmanta            |     -     |    L2   |      0.01     |    0.012     |
| N1481 |           anilaGnaka->anilaGna           |     -     |    L2   |      0.01     |    0.012     |
| N1480 |         vakzyamARaka->vakzyamARa         |     -     |    L2   |      0.01     |    0.012     |
| N1487 |              maYcaka->maYca              |     -     |    L2   |      0.01     |    0.012     |
| N1486 |              tulyaka->tulya              |     -     |    L2   |      0.01     |    0.012     |
| N1485 |               Sezaka->Seza               |     -     |    L2   |      0.01     |    0.012     |
| N1484 |              rukmaka->rukma              |     -     |    L2   |      0.01     |    0.012     |
| N1489 |            vallUraka->vallUra            |     -     |    L2   |      0.01     |    0.012     |
| N1488 |        brahmatIrTaka->brahmatIrTa        |     -     |    L2   |      0.01     |    0.012     |
|  N797 |           hemakAraka->hemakAra           |     -     |    L2   |      0.01     |    0.012     |
|  N796 |           dIpanIyaka->dIpanIya           |     -     |    L2   |      0.01     |    0.012     |
|  N795 |               KAdaka->KAda               |     -     |    L2   |     0.012     |    0.012     |
|  N794 |          kaRqUyanaka->kaRqUyana          |     -     |    L2   |      0.01     |    0.012     |
|  N793 |               keSaka->keSa               |     -     |    L2   |      0.01     |    0.012     |
|  N792 |            tvaritaka->tvarita            |     -     |    L2   |      0.01     |    0.012     |
|  N791 |            vimiSraka->vimiSra            |     -     |    L2   |      0.01     |    0.012     |
|  N790 |              drohaka->droha              |     -     |    L2   |      0.01     |    0.012     |
| N3050 |          parivartaka->parivarta          |     -     |    L2   |      0.01     |    0.011     |
| N1719 |        sanatkumAraka->sanatkumAra        |     -     |    L2   |      0.01     |    0.012     |
| N1718 |            sTaviraka->sTavira            |     -     |    L2   |      0.01     |    0.012     |
| N2413 |            nivartaka->nivarta            |     -     |    L2   |      0.01     |    0.012     |
|  N799 |           pArAvataka->parAvata           |     -     |    L1   |     0.017     |    0.014     |
|  N798 |           pArAvataka->pArAvata           |     -     |    L2   |     0.012     |    0.012     |
| N1270 |           sambanDaka->sambanDa           |     -     |    L2   |      0.01     |    0.012     |
| N2412 |          hariBadraka->hariBadra          |     -     |    L2   |      0.01     |    0.012     |
| N1271 |          SAkabilvaka->SAkabilva          |     -     |    L2   |     0.011     |    0.011     |
| N2415 |             puRqraka->puRqra             |     -     |    L2   |     0.011     |    0.012     |
| N1272 |         brahmabIjaka->brahmabIja         |     -     |    L2   |     0.009     |    0.011     |
| N2414 |              krAmaka->krama              |     -     |    L1   |     0.019     |    0.014     |
| N1139 |           parimozaka->parimoza           |     -     |    L2   |      0.01     |    0.012     |
| N1138 |             sadozaka->sadoza             |     -     |    L2   |      0.01     |    0.012     |
| N2417 |       mfddAraSfNgaka->mfddAraSfNga       |     -     |    L2   |      0.01     |    0.012     |
| N3051 |             kiSoraka->kiSora             |     -     |    L2   |     0.011     |    0.012     |
| N1133 |               Aryaka->arya               |     -     |    L1   |     0.016     |    0.014     |
| N1132 |               Aryaka->Arya               |     -     |    L2   |     0.012     |    0.012     |
| N1131 |             Arakzaka->arakza             |     -     |    L1   |     0.014     |    0.013     |
| N1130 |             Arakzaka->Arakza             |     -     |    L2   |     0.012     |    0.012     |
| N1137 |            prasAdaka->prasAda            |     -     |    L2   |      0.01     |    0.012     |
| N1136 |              kanyaka->kanya              |     -     |    L2   |      0.01     |    0.012     |
| N1135 |             kusumaka->kusuma             |     -     |    L2   |      0.01     |    0.012     |
| N1134 |            vitunnaka->vitunna            |     -     |    L2   |      0.01     |    0.012     |
| N2419 |               dUzaka->dUza               |     -     |    L2   |      0.01     |    0.011     |
| N1276 |           kAlamUlaka->kAlamUla           |     -     |    L2   |     0.011     |    0.012     |
| N2418 |            niHsAraka->niHsAra            |     -     |    L2   |      0.01     |    0.012     |
| N1277 |          viGnarAjaka->viGnarAja          |     -     |    L2   |      0.01     |    0.012     |
| N2790 |             piSAcaka->piSAca             |     -     |    L2   |      0.01     |    0.012     |
| N3018 |             AkroSaka->AkroSa             |     -     |    L2   |     0.011     |    0.012     |
| N2791 |               mAnaka->mAna               |     -     |    L2   |     0.012     |    0.012     |
| N3012 |             SAkunaka->SAkuna             |     -     |    L2   |     0.011     |    0.012     |
| N2796 |             kAmalaka->kamala             |     -     |    L1   |     0.017     |    0.013     |
| N3010 |           paripowaka->paripowa           |     -     |    L2   |      0.01     |    0.012     |
| N2793 |               aSmaka->aSma               |     -     |    L2   |     0.009     |    0.011     |
| N3016 |         gOrIpAzARaka->gOrIpAzARa         |     -     |    L2   |     0.011     |    0.012     |
| N3017 |             Samanaka->Samana             |     -     |    L2   |      0.01     |    0.012     |
| N3014 |            pravepaka->pravepa            |     -     |    L2   |     0.011     |    0.012     |
| N2797 |            viviMSaka->viviMSa            |     -     |    L2   |      0.01     |    0.012     |
|  N519 |          kAlakaRWaka->kalakaRWa          |     -     |    L1   |     0.018     |    0.014     |
|  N518 |          kAlakaRWaka->kAlakaRWa          |     -     |    L2   |     0.012     |    0.012     |
| N2149 |            SfNgAwaka->SfNgAwa            |     -     |    L2   |      0.01     |    0.012     |
| N1009 |          dIrGaPalaka->dIrGaPala          |     -     |    L2   |      0.01     |    0.011     |
| N1008 |              marmaka->marma              |     -     |    L2   |      0.01     |    0.011     |
| N1007 |               lomaka->loma               |     -     |    L2   |      0.01     |    0.012     |
| N1006 |              zaRQaka->zaRQa              |     -     |    L2   |      0.01     |    0.012     |
| N1005 |             suvIraka->suvIra             |     -     |    L2   |     0.011     |    0.012     |
| N1004 |              Ballaka->Balla              |     -     |    L2   |      0.01     |    0.012     |
|  N515 |              pEzwaka->pEzwa              |     -     |    L2   |     0.011     |    0.011     |
| N1002 |         apratiGAtaka->apratiGAta         |     -     |    L2   |      0.01     |    0.012     |
|  N517 |             calitaka->calita             |     -     |    L2   |      0.01     |    0.012     |
| N1000 |           rasarAjaka->rasarAja           |     -     |    L2   |      0.01     |    0.012     |
|  N623 |            vyAGAtaka->vyAGAta            |     -     |    L2   |     0.012     |    0.012     |
|  N622 |            cumbitaka->cumbita            |     -     |    L2   |      0.01     |    0.012     |
| N1225 |              kzoBaka->kzoBa              |     -     |    L2   |      0.01     |    0.012     |
|  N620 |               rOmaka->rUma               |     -     |    L1   |     0.018     |    0.014     |
|  N627 |               dalaka->dala               |     -     |    L2   |      0.01     |    0.012     |
|  N626 |              asUyaka->asUya              |     -     |    L2   |      0.01     |    0.012     |
|  N625 |            pramehaka->prameha            |     -     |    L2   |      0.01     |    0.012     |
|  N624 |            budbudaka->budbuda            |     -     |    L2   |      0.01     |    0.012     |
|  N629 |            pravAsaka->pravAsa            |     -     |    L2   |      0.01     |    0.012     |
|  N628 |              SfNgaka->SfNga              |     -     |    L2   |      0.01     |    0.012     |
| N1229 |             ENgudaka->ENguda             |     -     |    L2   |     0.011     |    0.012     |
| N1228 |            kramelaka->kramela            |     -     |    L2   |      0.01     |    0.012     |
| N1535 |             BIzaRaka->BIzaRa             |     -     |    L2   |     0.009     |    0.011     |
| N2882 |         granTiBedaka->granTiBeda         |     -     |    L2   |      0.01     |    0.012     |
| N2883 |            kzArodaka->kzAroda            |     -     |    L2   |     0.012     |    0.012     |
| N2880 |         SyAvadantaka->SyAvadanta         |     -     |    L2   |     0.012     |    0.012     |
| N2881 |              kUrmaka->kUrma              |     -     |    L2   |      0.01     |    0.012     |
| N2886 |           awwahAsaka->awwahAsa           |     -     |    L2   |      0.01     |    0.012     |
| N2887 |              darBaka->darBa              |     -     |    L2   |      0.01     |    0.012     |
| N2884 |        apratibudDaka->apratibudDa        |     -     |    L2   |      0.01     |    0.012     |
| N2885 |          AcamanIyaka->AcamanIya          |     -     |    L2   |     0.011     |    0.012     |
| N2888 |             CagaRaka->CagaRa             |     -     |    L2   |      0.01     |    0.012     |
| N2889 |            vellitaka->vellita            |     -     |    L2   |      0.01     |    0.012     |
|   N2  |              SvEtaka->SvEta              |     -     |    L2   |     0.012     |    0.012     |
| N1286 |            pramohaka->pramoha            |     -     |    L2   |      0.01     |    0.012     |
|  N11  |             kElAsaka->kElAsa             |     -     |    L2   |     0.012     |    0.012     |
|  N10  |              muktaka->mukta              |     -     |    L2   |      0.01     |    0.012     |
|  N13  |             kElAsaka->kilAsa             |     -     |    L1   |     0.015     |    0.013     |
|  N12  |             kElAsaka->kelAsa             |     -     |    L1   |     0.018     |    0.014     |
|  N15  |              BaRqaka->BaRqa              |     -     |    L2   |     0.011     |    0.012     |
|  N14  |              BaRqaka->BaRq               |     L2    |    L2   |     0.011     |    0.012     |
|  N17  |              vEdyaka->vEdya              |     -     |    L2   |     0.012     |    0.012     |
|  N16  |           paricAraka->paricAra           |     -     |    L2   |      0.01     |    0.012     |
|  N19  |           hematAraka->hematAra           |     -     |    L2   |      0.01     |    0.012     |
|  N18  |              vEdyaka->vedya              |     -     |    L1   |     0.017     |    0.014     |
| N3118 |              SyAmaka->SyAma              |     -     |    L2   |     0.011     |    0.012     |
| N2382 |             pipIlaka->pipIla             |     -     |    L2   |      0.01     |    0.011     |
| N3027 |             kOSeyaka->kOSeya             |     -     |    L2   |     0.011     |    0.011     |
| N3111 |            mahIDraka->mahIDra            |     -     |    L2   |      0.01     |    0.012     |
| N2742 |       vAlukAyantraka->vAlukAyantra       |     -     |    L2   |     0.012     |    0.012     |
| N1534 |         izwakApaTaka->izwakApaTa         |     -     |    L2   |      0.01     |    0.011     |
|  N201 |              mustaka->musta              |     -     |    L2   |      0.01     |    0.012     |
|  N200 |             yAcanaka->yAcana             |     -     |    L2   |     0.012     |    0.012     |
|  N203 |              Danvaka->Danva              |     -     |    L2   |      0.01     |    0.012     |
|  N202 |         aDyavasAyaka->aDyavasAya         |     -     |    L2   |      0.01     |    0.012     |
|  N205 |              nastaka->nasta              |     -     |    L2   |      0.01     |    0.012     |
|  N204 |            prABftaka->prABfta            |     L2    |    L2   |     0.012     |    0.012     |
|  N207 |              pizwaka->pizwa              |     -     |    L2   |     0.011     |    0.012     |
|  N206 |               Uzmaka->Uzma               |     -     |    L2   |      0.01     |    0.012     |
|  N209 |             tftIyaka->tftIya             |     -     |    L2   |      0.01     |    0.012     |
|  N208 |          DanvayAsaka->DanvayAsa          |     -     |    L2   |      0.01     |    0.012     |
| N2745 |         paYcagavyaka->paYcagavya         |     -     |    L2   |      0.01     |    0.012     |
| N1573 |            nAgABraka->nAgABra            |     -     |    L2   |     0.012     |    0.012     |
| N1572 |              mitraka->mitra              |     -     |    L2   |      0.01     |    0.012     |
| N1571 |           prahlAdaka->prahlAda           |     -     |    L2   |      0.01     |    0.012     |
| N2239 |            nirmokaka->nirmoka            |     -     |    L2   |     0.009     |    0.011     |
| N2238 |              anIcaka->anIca              |     -     |    L2   |     0.009     |    0.011     |
| N1570 |              pustaka->pusta              |     -     |    L2   |      0.01     |    0.012     |
| N2231 |              Aropaka->Aropa              |     -     |    L2   |     0.012     |    0.012     |
| N1577 |             suBojaka->suBoja             |     -     |    L2   |      0.01     |    0.012     |
| N2233 |           mAYjizWaka->maYjizWa           |     -     |    L1   |     0.017     |    0.014     |
| N2232 |           mAYjizWaka->mAYjizWa           |     -     |    L2   |     0.012     |    0.012     |
| N2235 |            dvitIyaka->dvitIya            |     -     |    L2   |      0.01     |    0.011     |
| N2234 |         dIrGavfntaka->dIrGavfnta         |     -     |    L2   |      0.01     |    0.012     |
| N2237 |             gopuraka->gopura             |     -     |    L2   |     0.009     |    0.011     |
| N1576 |            utPullaka->utPulla            |     -     |    L2   |      0.01     |    0.012     |
| N1575 |             SArIraka->SarIra             |     -     |    L1   |     0.015     |    0.013     |
| N1574 |             SArIraka->SArIra             |     -     |    L2   |     0.012     |    0.012     |
| N2185 |           SataveDaka->SataveDa           |     -     |    L2   |      0.01     |    0.011     |
| N2184 |          tAmrasAraka->tAmrasAra          |     -     |    L2   |     0.012     |    0.012     |
| N2095 |             vicAraka->vicAra             |     -     |    L2   |      0.01     |    0.011     |
| N2094 |            upavItaka->upavIta            |     -     |    L2   |      0.01     |    0.012     |
| N2097 |               gfhaka->gfha               |     -     |    L2   |      0.01     |    0.011     |
| N2096 |            caturTaka->caturTa            |     -     |    L2   |      0.01     |    0.011     |
| N2091 |          anupaDAnaka->anupaDAna          |     -     |    L2   |      0.01     |    0.012     |
| N2090 |          lambakeSaka->lambakeSa          |     -     |    L2   |      0.01     |    0.012     |
| N2093 |           sukumAraka->sukumAra           |     -     |    L2   |     0.011     |    0.012     |
| N2092 |            ErAvataka->ErAvata            |     -     |    L2   |     0.012     |    0.012     |
| N2099 |            pArpawaka->parpawa            |     -     |    L1   |     0.015     |    0.013     |
| N2098 |             aputraka->aputra             |     -     |    L2   |      0.01     |    0.011     |
| N2525 |            anukAraka->anukAra            |     -     |    L2   |      0.01     |    0.012     |
| N2524 |             araRyaka->araRya             |     -     |    L2   |     0.011     |    0.012     |
| N2527 |              anASaka->anASa              |     -     |    L2   |      0.01     |    0.012     |
| N2188 |           kUzmARqaka->kUzmARqa           |     -     |    L2   |     0.009     |    0.011     |
| N2521 |               tAlaka->tala               |     -     |    L1   |     0.015     |    0.013     |
| N2520 |               tAlaka->tAla               |     -     |    L2   |     0.012     |    0.012     |
| N2523 |              kOkzaka->kukza              |     -     |    L1   |     0.017     |    0.014     |
| N2522 |              kOkzaka->kOkza              |     -     |    L2   |     0.012     |    0.012     |
| N2529 |             pAvanaka->pavana             |     -     |    L1   |     0.018     |    0.014     |
| N2528 |             pAvanaka->pAvana             |     -     |    L2   |     0.012     |    0.012     |
| N2709 |               SItaka->SIta               |     -     |    L2   |      0.01     |    0.012     |
| N2708 |              cihnaka->cihna              |     -     |    L2   |      0.01     |    0.012     |
| N2705 |              nandaka->nanda              |     -     |    L2   |      0.01     |    0.012     |
| N2704 |           dfQasenaka->dfQasena           |     -     |    L2   |      0.01     |    0.012     |
| N2707 |             yavAnaka->yavAna             |     -     |    L2   |      0.01     |    0.012     |
| N2706 |              DUrtaka->DUrta              |     -     |    L2   |     0.011     |    0.012     |
| N2701 |            trijAtaka->trijAta            |     -     |    L2   |      0.01     |    0.012     |
| N2700 |           sutajIvaka->sutajIva           |     -     |    L2   |      0.01     |    0.012     |
| N2703 |               Penaka->Pena               |     -     |    L2   |      0.01     |    0.012     |
| N2702 |               romaka->roma               |     -     |    L2   |     0.011     |    0.012     |
| N1829 |           vitrastaka->vitrasta           |     -     |    L2   |      0.01     |    0.012     |
| N1828 |             kAlodaka->kAloda             |     -     |    L2   |     0.012     |    0.012     |
| N2951 |              kzOmaka->kzOma              |     -     |    L2   |     0.011     |    0.011     |
| N1825 |               amlaka->amla               |     -     |    L2   |      0.01     |    0.012     |
| N1824 |               janaka->jana               |     -     |    L2   |      0.01     |    0.012     |
| N1827 |          hemasUtraka->hemasUtra          |     -     |    L2   |      0.01     |    0.012     |
| N1826 |               pUraka->pUra               |     -     |    L2   |      0.01     |    0.012     |
| N1821 |             AKyAnaka->AKyAna             |     -     |    L2   |     0.012     |    0.012     |
| N1820 |               ambaka->amba               |     -     |    L2   |      0.01     |    0.012     |
| N1823 |          sAmarasyaka->sAmarasya          |     -     |    L2   |     0.012     |    0.012     |
