+---	Results for Step 1 part 15	---+


Results as compiled on 22-08-2016 23:26


+-----------+--------+--------+
|   Detail  |   L1   |   L2   |
+-----------+--------+--------+
| Precision | 38.461 |  76.0  |
|   Recall  | 5.263  | 97.269 |
|  Accuracy |   =>   | 74.742 |
+-----------+--------+--------+

+-------+---------------------------------+-----------+---------+---------------+--------------+
|  Node |             Mapping             | Goldlabel | Predict | L1 confidence | L2confidence |
| N1685 |          nyAyya->nyAya          |     L2    |    L2   |     0.062     |    0.064     |
| N1687 |       ADamarRya->aDamarRa       |     L2    |    L2   |     0.063     |    0.079     |
| N1689 |           matya->mata           |     L2    |    L1   |     0.064     |    0.052     |
| N1269 |           hOmya->homa           |     L2    |    L2   |     0.062     |    0.077     |
|  N665 |         SOwIrya->SOwIra         |     L2    |    L2   |     0.064     |    0.065     |
| N1267 |         sanABya->sanABi         |     L2    |    L1   |     0.065     |    0.052     |
| N1264 |          kObjya->kubja          |     L2    |    L2   |     0.062     |    0.077     |
| N3121 |            kAmya->kam           |     -     |    L1   |     0.417     |    0.048     |
| N1469 |           OzRya->uzRa           |     L2    |    L2   |     0.062     |    0.077     |
| N1018 |      AnunAsikya->anunAsika      |     L2    |    L2   |     0.063     |    0.079     |
| N1466 |           homya->homa           |     L2    |    L1   |     0.064     |    0.052     |
| N1317 |            Sakya->Sak           |     -     |    L1   |     0.429     |    0.031     |
| N1313 |         sOhArdya->suhfd         |     L2    |    L2   |     0.062     |    0.077     |
| N1312 |           Eyatya->iyat          |     L2    |    L2   |     0.062     |    0.077     |
| N2460 |         tatastya->tatas         |     L2    |    L1   |     0.064     |    0.052     |
| N1011 |          nErujya->niruj         |     L2    |    L2   |     0.062     |    0.077     |
|  N318 |         sAhitya->sahita         |     L2    |    L2   |     0.063     |    0.079     |
|  N316 |       pEtfmatya->pitfmatI       |     L2    |    L2   |     0.063     |    0.079     |
| N2757 |        sAkzya->sAkzinzyaY       |     -     |    L2   |     0.041     |    0.388     |
| N2754 |          hastya->hasta          |     -     |    L2   |     0.043     |    0.344     |
| N2698 |       pAripAwya->paripAwI       |     -     |    L2   |     0.038     |    0.426     |
| N2461 |           varya->vara           |     -     |    L1   |     0.352     |    0.035     |
| N2291 |    vEyaDikaraRya->vyaDikaraRa   |     L2    |    L1   |     0.065     |    0.052     |
| N2297 |        dOScarya->duScara        |     L2    |    L2   |     0.063     |    0.079     |
| N2561 |           naqaya->naq           |     L2    |    L1   |     0.065     |    0.052     |
| N2565 |            kOlya->kul           |     -     |    L1   |     0.417     |    0.048     |
| N2566 |           kOlya->kula           |     L2    |    L2   |     0.062     |    0.077     |
| N2367 |            damya->dam           |     L2    |    L1   |     0.065     |    0.052     |
| N2364 |            SEkya->SIk           |     -     |    L1   |     0.417     |    0.048     |
| N2363 |         EkAgrya->ekAgra         |     L2    |    L2   |     0.063     |    0.079     |
| N2587 |        tAtparya->tatpara        |     L2    |    L2   |     0.063     |    0.079     |
| N2584 |        yOgapadya->yugapad       |     L2    |    L2   |     0.063     |    0.079     |
| N2580 |          apAcya->apAcI          |     L2    |    L1   |     0.065     |    0.052     |
| N2588 |       yOvarAjya->yuvarAja       |     L2    |    L2   |     0.063     |    0.079     |
| N1867 |            SAkya->Sak           |     -     |    L1   |     0.417     |    0.048     |
|  N964 |            bAhya->bAh           |     -     |    L1   |     0.387     |    0.041     |
| N2105 |         nAgarya->nAgara         |     L2    |    L2   |     0.064     |    0.065     |
| N2637 |        sOganDya->suganDa        |     -     |    L2   |     0.038     |    0.426     |
| N2633 |           mOQya->mUQa           |     -     |    L2   |     0.042     |    0.354     |
| N1560 |          DAnuzya->Danuz         |     L2    |    L2   |     0.062     |    0.077     |
| N1243 |        OpavAsya->upavAsa        |     L2    |    L2   |     0.063     |    0.079     |
|   N9  |        sADarmya->saDarma        |     L2    |    L2   |     0.063     |    0.079     |
| N2039 |           kalya->kala           |     -     |    L1   |     0.352     |    0.035     |
|  N894 |       mADyasTya->maDyasTa       |     L2    |    L2   |     0.063     |    0.079     |
|  N896 |        trEguRya->triguRa        |     L2    |    L2   |     0.063     |    0.079     |
|  N646 |           ojasya->ojas          |     L2    |    L1   |     0.064     |    0.052     |
| N2961 |        mATarnya->manTara        |     -     |    L2   |     0.038     |    0.426     |
| N2963 |         piwakya->piwaka         |     -     |    L2   |     0.039     |    0.422     |
|  N762 |     pArataMtrya->parataMtra     |     L2    |    L2   |     0.063     |    0.079     |
|  N763 |         nEvEdya->niveda         |     L2    |    L2   |     0.063     |    0.079     |
|  N764 |           bIjya->bIja           |     L2    |    L1   |     0.064     |    0.052     |
| N3049 |         kOwilya->kuwila         |     -     |    L2   |     0.038     |    0.426     |
| N3041 |            pAcya->pac           |     -     |    L1   |     0.417     |    0.048     |
| N1077 |          svarya->svara          |     -     |    L1   |     0.352     |    0.035     |
| N1072 |         sAtatya->satata         |     L2    |    L2   |     0.063     |    0.079     |
| N1071 |       pArihAsya->parihAsa       |     L2    |    L2   |     0.063     |    0.079     |
| N1561 |      nErapekzya->nirapekza      |     L2    |    L2   |     0.063     |    0.079     |
| N1675 |            ramya->ram           |     -     |    L1   |     0.429     |    0.031     |
| N1672 |          jEhmya->jihma          |     L2    |    L2   |     0.062     |    0.077     |
| N1096 |            vanya->van           |     -     |    L1   |     0.429     |    0.031     |
|  N674 |         Sravasya->Sravas        |     L2    |    L1   |     0.064     |    0.052     |
|  N676 |         ullApya->ud_lap         |     L2    |    L1   |     0.064     |    0.052     |
|  N672 |        zAqguRya->zaqguRa        |     L2    |    L2   |     0.063     |    0.079     |
|  N673 |         sOjanya->sfjana         |     L2    |    L1   |     0.065     |    0.052     |
| N3138 |           pOMsya->puMs          |     -     |    L1   |     0.417     |    0.048     |
| N1411 |          kzERya->kzIRa          |     L2    |    L2   |     0.062     |    0.077     |
| N1322 |            Ekya->eka            |     L2    |    L2   |     0.062     |    0.077     |
| N1320 |       Anantarya->anantara       |     L2    |    L2   |     0.063     |    0.079     |
| N1327 |          Arasya->arasa          |     L2    |    L2   |     0.063     |    0.079     |
| N1328 |            jAqya->jaq           |     L2    |    L2   |     0.063     |    0.079     |
| N1256 |          AnfRya->anfRa          |     L2    |    L2   |     0.063     |    0.079     |
| N1257 |         vEyagrya->vyagra        |     L2    |    L1   |     0.064     |    0.052     |
| N1251 |         OdDatya->udData         |     L2    |    L2   |     0.063     |    0.079     |
| N1529 |           Satya->Sata           |     L2    |    L1   |     0.064     |    0.052     |
|  N304 |           mADya->mAGa           |     L2    |    L2   |     0.062     |    0.064     |
| N1792 |           vESya->viSa           |     L2    |    L2   |     0.062     |    0.077     |
| N3055 |        stEmitya->stimita        |     -     |    L2   |     0.038     |    0.426     |
| N2350 |           bAlya->bAla           |     L2    |    L2   |     0.062     |    0.064     |
| N1898 |         antarya->antara         |     L2    |    L1   |     0.065     |    0.052     |
| N1894 |            Danya->Dan           |     L2    |    L1   |     0.065     |    0.052     |
| N2134 |           SEtya->SIta           |     L2    |    L2   |     0.062     |    0.077     |
| N2133 |        avasaTya->avasaTa        |     L2    |    L1   |     0.065     |    0.052     |
| N2648 |       pAradeSya->paradeSa       |     -     |    L2   |     0.038     |    0.426     |
| N2643 |      vAcaspatya->vAcaspati      |     -     |    L2   |     0.042     |    0.365     |
| N2008 |           sAhya->saha           |     L2    |    L2   |     0.062     |    0.077     |
| N1260 |            pacya->pac           |     -     |    L1   |     0.429     |    0.031     |
|  N718 |        prAbalya->prabala        |     L2    |    L2   |     0.063     |    0.079     |
|  N713 |       prASastya->praSasta       |     L2    |    L2   |     0.063     |    0.079     |
|  N711 |        prADAnya->praDAna        |     L2    |    L2   |     0.063     |    0.079     |
| N2179 |         ESvarya->ISvara         |     L2    |    L2   |     0.063     |    0.079     |
| N1065 |           klEbya->klIb          |     -     |    L1   |     0.417     |    0.048     |
| N1066 |          klEbya->klIba          |     L2    |    L2   |     0.062     |    0.077     |
| N1668 |         upAntya->upAnta         |     L2    |    L1   |     0.065     |    0.052     |
| N1664 |          hyastya->hyas          |     L2    |    L1   |     0.065     |    0.052     |
| N1663 |       pASupAlya->paSupAla       |     L2    |    L2   |     0.063     |    0.079     |
| N1660 |        prAcurya->pracura        |     L2    |    L2   |     0.063     |    0.079     |
|  N590 |           SAWya->SaWa           |     L2    |    L2   |     0.062     |    0.077     |
| N1089 |        mAtsarya->matsara        |     L2    |    L2   |     0.063     |    0.079     |
| N2828 |        Otkarzya->utkarza        |     -     |    L2   |     0.038     |    0.426     |
| N2827 |          acintya->cint          |     -     |    L2   |     0.039     |    0.422     |
| N1407 |        SARqilya->SaRqila        |     L2    |    L2   |     0.063     |    0.079     |
| N1405 |         sAjAtya->sajAti         |     L2    |    L2   |     0.063     |    0.079     |
|  N449 |          OdAsya->udAsa          |     L2    |    L2   |     0.063     |    0.079     |
|  N442 |           DAnya->DAna           |     L2    |    L2   |     0.062     |    0.064     |
|  N641 |       dAkziRAtya->dakziRA       |     L2    |    L2   |     0.063     |    0.079     |
|  N640 |          pAtrya->pAtra          |     L2    |    L2   |     0.062     |    0.064     |
|  N643 |            puRya->puR           |     L1    |    L1   |     0.065     |    0.052     |
|  N642 |        Ekapadya->ekapada        |     L2    |    L2   |     0.063     |    0.079     |
|  N644 |        Ekamatya->ekamata        |     L2    |    L2   |     0.063     |    0.079     |
|  N647 |         Artvijya->ftvij         |     L2    |    L2   |     0.062     |    0.077     |
| N2496 |            japya->jap           |     L2    |    L1   |     0.065     |    0.052     |
| N1539 |         bAhulya->bahulA         |     L2    |    L2   |     0.063     |    0.079     |
|  N339 |            veSya->veS           |     L2    |    L1   |     0.065     |    0.052     |
|  N330 |            kASya->kaS           |     -     |    L1   |     0.417     |    0.048     |
| N1462 |        ABijAtya->aBijAta        |     L2    |    L2   |     0.063     |    0.079     |
| N2340 |        Anulomya->anuloma        |     L2    |    L2   |     0.063     |    0.079     |
| N2349 |            bAlya->bal           |     -     |    L1   |     0.417     |    0.048     |
| N1881 |      pAYcajanya->paYcajana      |     L2    |    L2   |     0.063     |    0.079     |
| N2123 |      vAnaspatya->vanaspati      |     L2    |    L2   |     0.063     |    0.079     |
|  N948 |        prATamya->praTama        |     L2    |    L2   |     0.063     |    0.079     |
|  N949 |         sAzwarya->sArzwi        |     L2    |    L2   |     0.062     |    0.064     |
| N2410 |            rucya->ruc           |     -     |    L1   |     0.429     |    0.031     |
| N2659 |       pOrohitya->purohita       |     -     |    L2   |     0.038     |    0.426     |
| N2653 |      pAramparya->paramparA      |     -     |    L2   |     0.038     |    0.426     |
| N2650 |         SETilya->SiTila         |     -     |    L2   |     0.038     |    0.426     |
|  N138 |           nElya->nIla           |     L2    |    L2   |     0.062     |    0.077     |
| N2016 |           SElya->SilA           |     L2    |    L2   |     0.062     |    0.077     |
| N2112 |            yAmya->yam           |     -     |    L1   |     0.417     |    0.048     |
| N3000 |          anuvAdya->yad          |     -     |    L2   |     0.039     |    0.422     |
| N2901 |            janya->jan           |     -     |    L1   |     0.429     |    0.031     |
|  N705 |       pAravaSya->paraveSa       |     L2    |    L2   |     0.063     |    0.079     |
|  N700 |        AnEpuRya->anipuRa        |     L2    |    L2   |     0.063     |    0.079     |
|  N701 |         tAruRya->taruRa         |     L2    |    L2   |     0.063     |    0.079     |
|  N86  |         sAralya->sarala         |     L2    |    L2   |     0.063     |    0.079     |
|  N85  |        tAdAtmya->tadAtman       |     L2    |    L2   |     0.063     |    0.079     |
| N1658 |            Salya->Sal           |     -     |    L1   |     0.429     |    0.031     |
| N1388 |          dvEDya->dviDA          |     L2    |    L2   |     0.062     |    0.077     |
|  N586 |      svAtantrya->svatantra      |     L2    |    L2   |     0.063     |    0.079     |
|  N583 |           ajarya->yat           |     L2    |    L1   |     0.065     |    0.052     |
| N1431 |        sANkarya->saNkara        |     L2    |    L2   |     0.063     |    0.079     |
| N1438 |          anOjasya->ojas         |     L2    |    L1   |     0.064     |    0.052     |
| N1381 |          OkTikya->ukTa          |     L2    |    L2   |     0.062     |    0.077     |
|  N459 |        ADirAjya->aDirAja        |     L2    |    L2   |     0.063     |    0.079     |
|  N452 |         sAdfSya->sadfSa         |     L2    |    L2   |     0.063     |    0.079     |
|  N456 |         sOhitya->suhita         |     L2    |    L2   |     0.063     |    0.079     |
|  N654 |        sOmanasya->sumanas       |     L2    |    L2   |     0.063     |    0.079     |
|  N658 |            Durya->Dur           |     L2    |    L1   |     0.065     |    0.052     |
|  N516 |        sAnniDya->sanniDi        |     L2    |    L2   |     0.063     |    0.079     |
| N2129 |            kaSya->kaS           |     -     |    L1   |     0.429     |    0.031     |
| N1376 |           Ojasya->ojas          |     L2    |    L2   |     0.062     |    0.077     |
|  N323 |           paRya->paRa           |     -     |    L1   |     0.352     |    0.035     |
|  N321 |       Edamparya->idampara       |     L2    |    L2   |     0.063     |    0.079     |
|  N324 |            paRya->paR           |     L2    |    L1   |     0.065     |    0.052     |
|  N328 |         kvatya->kvatyap         |     L2    |    L1   |     0.064     |    0.052     |
|  N329 |            kASya->kAS           |     -     |    L1   |     0.387     |    0.041     |
| N2819 |       pAribrAjya->paribrAj      |     -     |    L2   |     0.038     |    0.426     |
| N2333 |       pArovarya->parovara       |     L2    |    L2   |     0.063     |    0.079     |
| N2335 |            kulya->kul           |     -     |    L1   |     0.429     |    0.031     |
| N1594 |          vastya->vasti          |     L2    |    L1   |     0.063     |    0.052     |
| N1341 |         pAtitya->patita         |     L2    |    L2   |     0.063     |    0.079     |
| N2482 |        upakulya->upa_kula       |     L2    |    L1   |     0.065     |    0.052     |
| N2246 |         sAmIpya->samIpa         |     L2    |    L2   |     0.063     |    0.079     |
|  N120 |        SvaSurya->SvaSura        |     L2    |    L1   |     0.065     |    0.052     |
|  N121 |         vEyAtya->viyAta         |     L2    |    L2   |     0.063     |    0.079     |
| N2061 |           mODya->mugDa          |     L2    |    L2   |     0.062     |    0.077     |
| N2065 |         sAlokya->saloka         |     L2    |    L2   |     0.063     |    0.079     |
| N2665 |        AnuguRya->anuguRa        |     -     |    L2   |     0.038     |    0.426     |
| N2662 |       vArdDuzya->vArdDuzi       |     -     |    L2   |     0.042     |    0.366     |
| N1749 |           mOKya->muKa           |     L2    |    L2   |     0.062     |    0.077     |
| N2937 |        dOHSIlya->duHSIla        |     -     |    L2   |     0.038     |    0.426     |
| N1645 |           DUmya->DUma           |     L2    |    L1   |     0.064     |    0.052     |
| N1743 |       sADAraRya->sADAraRa       |     L2    |    L2   |     0.064     |    0.065     |
|  N579 |            sevya->sev           |     L1    |    L1   |     0.065     |    0.052     |
| N1424 |        bAhuBAzya->bahuBAz       |     L2    |    L2   |     0.063     |    0.079     |
| N1350 |        anOdDatya->udData        |     L2    |    L1   |     0.065     |    0.052     |
|  N462 |            sAsya->sas           |     L1    |    L2   |     0.063     |    0.079     |
| N2158 |           DErya->DIra           |     L2    |    L2   |     0.062     |    0.077     |
| N1514 |        sAmarTya->samarTa        |     L2    |    L2   |     0.063     |    0.079     |
| N1510 |            diSya->diS           |     L2    |    L1   |     0.065     |    0.052     |
| N1735 |       pAriSezya->pariSeza       |     L2    |    L2   |     0.063     |    0.079     |
|  N355 |          mOrKya->mUrKa          |     L2    |    L2   |     0.062     |    0.077     |
| N2321 |      pArivittya->parivitta      |     L2    |    L2   |     0.063     |    0.079     |
| N2329 |        nErGfRya->nirGfRa        |     L2    |    L2   |     0.063     |    0.079     |
|  N289 |            vAdya->vad           |     L2    |    L2   |     0.063     |    0.079     |
| N2830 |          dvEpya->dvIpa          |     -     |    L2   |     0.042     |    0.354     |
|  N285 |            vahya->vah           |     -     |    L1   |     0.429     |    0.031     |
|  N262 |            cOrya->cUr           |     -     |    L1   |     0.417     |    0.048     |
|  N261 |            cOrya->cur           |     -     |    L1   |     0.417     |    0.048     |
| N1980 |           nABya->nABi           |     L2    |    L2   |     0.062     |    0.064     |
| N1564 |          DEvatya->DIvat         |     L2    |    L2   |     0.062     |    0.077     |
| N2192 |         bADirya->baDira         |     L2    |    L2   |     0.063     |    0.079     |
| N1565 |        tAratamya->taratam       |     L2    |    L2   |     0.063     |    0.079     |
| N2259 |         vEmuKya->vimuKa         |     L2    |    L2   |     0.063     |    0.079     |
| N2255 |           dUrya->dUra           |     L2    |    L1   |     0.064     |    0.052     |
| N2476 |            vijya->vij           |     -     |    L1   |     0.429     |    0.031     |
| N2471 |      jAmadagnya->jamadagni      |     L2    |    L2   |     0.063     |    0.079     |
|  N983 |       EtadAtmya->etadAtman      |     L2    |    L2   |     0.063     |    0.079     |
|  N980 |          ADikya->aDika          |     L2    |    L2   |     0.063     |    0.079     |
|  N113 |           pAdya->pAda           |     L2    |    L2   |     0.062     |    0.064     |
| N2787 |           dEvya->deva           |     -     |    L2   |     0.042     |    0.354     |
| N2786 |        pulastya->pulasti        |     -     |    L2   |      0.04     |    0.399     |
| N2783 |          grAmya->grAma          |     -     |    L1   |     0.315     |    0.046     |
| N2788 |        dOrjanya->durjana        |     -     |    L2   |     0.038     |    0.426     |
| N2077 |         sOraBya->suraBi         |     L2    |    L2   |     0.063     |    0.079     |
| N2673 |         nEyatya->niyata         |     -     |    L2   |     0.039     |    0.417     |
| N2676 |          klEvya->klIva          |     -     |    L2   |     0.042     |    0.354     |
| N2929 |         anOcitya->ucita         |     -     |    L2   |     0.039     |    0.422     |
| N2921 |           sAmya->sama           |     -     |    L2   |     0.042     |    0.354     |
| N2920 |            sAmya->sam           |     -     |    L1   |     0.417     |    0.048     |
| N1637 |        Anugatya->anugata        |     L2    |    L2   |     0.063     |    0.079     |
| N1638 |          mAndya->manda          |     L2    |    L2   |     0.062     |    0.077     |
| N2811 |         vEzamya->vizama         |     -     |    L2   |     0.038     |    0.426     |
|  N561 |         nEkawya->nikawa         |     L2    |    L2   |     0.063     |    0.079     |
|  N563 |           mahya->maha           |     L1    |    L1   |     0.064     |    0.052     |
|  N564 |            mahya->mah           |     L1    |    L1   |     0.065     |    0.052     |
| N1186 |         sakulya->sakula         |     L2    |    L1   |     0.065     |    0.052     |
| N1185 |         nApipya->nApita         |     L2    |    L2   |     0.064     |    0.065     |
|  N724 |       sOkumArya->sukumAra       |     L2    |    L2   |     0.063     |    0.079     |
|  N720 |           OzWya->ozWa           |     L2    |    L2   |     0.062     |    0.077     |
| N1165 |            paSya->paS           |     -     |    L1   |     0.429     |    0.031     |
| N2913 |      pOrvAparya->pUrvApari      |     -     |    L2   |     0.039     |    0.406     |
|  N46  |           vAwya->vAwa           |     -     |    L1   |     0.315     |    0.046     |
| N1568 |        tAwasTya->tawasTa        |     L2    |    L2   |     0.063     |    0.079     |
| N1292 |      anvazwakya->anvazwakA      |     L2    |    L1   |     0.065     |    0.052     |
| N1297 |        Ezamastya->Ezamas        |     L2    |    L2   |     0.064     |    0.065     |
| N1713 |       vArdDakya->vArdDaka       |     L2    |    L2   |     0.064     |    0.065     |
| N1715 |         pESalya->peSala         |     L2    |    L2   |     0.063     |    0.079     |
+-------+---------------------------------+-----------+---------+---------------+--------------+
