+---	Results for Step 2 part 2	---+


Results as compiled on 22-08-2016 23:28


+-----------+-----+--------+
|   Detail  |  L1 |   L2   |
+-----------+-----+--------+
| Precision | 0.0 | 100.0  |
|   Recall  |  -  | 16.363 |
|  Accuracy |  => | 16.363 |
+-----------+-----+--------+

+-------+-----------------------------------+-----------+---------+---------------+--------------+
|  Node |              Mapping              | Goldlabel | Predict | L1 confidence | L2confidence |
| N2181 |         vyasanin->vyasani         |     -     |    L1   |     0.075     |    0.046     |
| N2180 |         vyasanin->vyasana         |     -     |    L2   |      0.04     |    0.084     |
| N2187 |            viroDin->ruD           |     -     |    L1   |     0.817     |    0.014     |
| N2186 |           prArTin->prArT          |     -     |    L1   |     0.077     |    0.036     |
|  N229 |            cUlin->cUlI            |     -     |    L1   |     0.078     |    0.026     |
|  N228 |            cUlin->cUla            |     -     |    L2   |     0.049     |    0.083     |
|  N227 |        parivAdin->parivAdI        |     -     |    -    |       -       |      -       |
|  N226 |        parivAdin->parivAda        |     -     |    -    |       -       |      -       |
|  N225 |            jApin->jApa            |     -     |    L2   |     0.058     |    0.073     |
|  N223 |           darBin->darBI           |     -     |    -    |       -       |      -       |
|  N222 |           darBin->darBi           |     -     |    -    |       -       |      -       |
|  N221 |           darBin->darBA           |     -     |    -    |       -       |      -       |
|  N220 |           darBin->darBa           |     -     |    -    |       -       |      -       |
| N2213 |            yAjin->yAji            |     -     |    L1   |     0.077     |    0.028     |
| N2212 |            yAjin->yAja            |     -     |    L2   |     0.059     |    0.073     |
| N2211 |           aSAyin->aSAya           |     -     |    L2   |      0.05     |    0.082     |
| N2210 | nizpratidvaMdvin->nizpratidvaMdva |     -     |    L2   |     0.052     |    0.081     |
| N2217 |          DvaMsin->DvaMsa          |     L1    |    L2   |     0.068     |    0.081     |
| N2216 |             tejin->tej            |     -     |    L1   |     0.077     |    0.026     |
| N2215 |            tejin->teja            |     L1    |    L2   |     0.067     |    0.082     |
| N2214 |             yAjin->yAj            |     -     |    L1   |     0.078     |    0.028     |
| N2219 |           DvaMsin->DvaMs          |     -     |    L1   |     0.072     |     0.06     |
| N2218 |          DvaMsin->DvaMsi          |     -     |    L1   |     0.072     |     0.06     |
| N2681 |        asaMcArin->asaMcAra        |     -     |    L2   |     0.043     |    0.084     |
| N2230 | anvayavyatirekin->anvayavyatireka |     -     |    L2   |     0.043     |    0.083     |
|  N151 |       saMnipAtin->saMnipAta       |     -     |    -    |       -       |      -       |
|  N150 |           potrin->potrI           |     -     |    -    |       -       |      -       |
|  N153 |             ilin->ilA             |     -     |    -    |       -       |      -       |
|  N155 |          fgvedin->fgveda          |     -     |    -    |       -       |      -       |
|  N154 |             ilin->ilI             |     -     |    -    |       -       |      -       |
|  N156 |            SlAGin->SlAG           |     -     |    L1   |     0.961     |    0.002     |
|  N159 |            fkTin->fkTa            |     -     |    -    |       -       |      -       |
|  N158 |           SlAGin->SlAGA           |     -     |    L1   |     0.078     |    0.027     |
| N2431 |            mehin->meha            |     -     |    L2   |     0.044     |    0.084     |
| N2430 |           garBin->garBa           |     -     |    L2   |     0.045     |    0.083     |
| N2437 |           lamBin->lamBa           |     -     |    L2   |     0.043     |    0.084     |
| N2436 |       priyavAdin->priyavAdI       |     -     |    L1   |     0.074     |    0.052     |
| N2435 |       priyavAdin->priyavAda       |     -     |    L2   |     0.046     |    0.083     |
| N2434 |         dvimuKin->dvimuKa         |     -     |    L2   |     0.049     |    0.083     |
| N2236 |            avAjin->avAj           |     -     |    L1   |     0.073     |    0.057     |
| N2509 |           raktin->rakti           |     -     |    L1   |     0.073     |    0.058     |
| N2508 |           raktin->raktA           |     -     |    L1   |     0.073     |    0.058     |
| N2507 |           raktin->rakta           |     -     |    L2   |     0.052     |    0.082     |
| N2506 |           viMSin->viMSa           |     -     |    L2   |      0.05     |    0.082     |
| N2505 |         atikramin->atikram        |     -     |    L1   |     0.076     |    0.046     |
| N2504 |        atikramin->atikrama        |     L1    |    L2   |     0.072     |    0.081     |
| N2503 |      rAjayakzmin->rAjayakzmA      |     -     |    L1   |     0.076     |    0.046     |
| N2502 |      rAjayakzmin->rAjayakzma      |     -     |    L2   |     0.056     |    0.069     |
| N2501 |         prakArin->prakAra         |     -     |    L2   |     0.043     |    0.083     |
| N2500 |            avAkin->avAk           |     -     |    L1   |     0.076     |    0.045     |
| N2727 |         avaDArin->avaDAra         |     -     |    L2   |     0.052     |    0.083     |
| N2726 |         vikarzin->vikarza         |     -     |    L2   |     0.052     |    0.083     |
| N2725 |             sUcin->sUc            |     -     |    L1   |     0.078     |    0.035     |
| N2724 |            sUcin->sUcI            |     -     |    L1   |     0.078     |    0.035     |
| N2723 |            sUcin->sUci            |     -     |    L1   |     0.078     |    0.035     |
| N2722 |            sUcin->sUca            |     -     |    L1   |     0.426     |     0.05     |
| N2721 |         saMcArin->saMcAri         |     -     |    L1   |     0.072     |    0.061     |
| N2720 |         saMcArin->saMcAra         |     -     |    L2   |      0.05     |    0.082     |
| N2729 |            drekin->drek           |     -     |    L1   |     0.076     |    0.036     |
| N2728 |           drekin->drekA           |     -     |    L1   |     0.076     |    0.038     |
| N2199 |       asaMbanDin->asaMbanDa       |     -     |    L2   |     0.052     |    0.083     |
| N1807 |           krIqin->krIqa           |     L1    |    L2   |     0.073     |    0.083     |
| N1806 |          aBiBAzin->aBiBAz         |     -     |    L1   |     0.076     |    0.045     |
| N1805 |         aBiBAzin->aBiBAzA         |     -     |    L1   |     0.076     |    0.045     |
| N1804 |           aDItin->aDIti           |     -     |    L1   |     0.076     |    0.045     |
| N1803 |           aDItin->aDIta           |     -     |    L2   |      0.04     |    0.085     |
| N1802 |           tARqin->tARqi           |     -     |    L1   |     0.078     |    0.027     |
| N1801 |           tARqin->tARqa           |     -     |    L2   |     0.054     |    0.069     |
| N1800 |            sahin->sahi            |     -     |    L1   |     0.074     |    0.056     |
| N1809 |           krIqin->krIqi           |     -     |    L1   |     0.078     |    0.029     |
| N1808 |           krIqin->krIqA           |     -     |    L1   |     0.078     |     0.03     |
| N1524 |         avadohin->avadoha         |     -     |    L2   |     0.044     |    0.084     |
| N1948 |    mAYjizWamehin->mAYjizWameha    |     -     |    L2   |     0.059     |    0.074     |
| N1525 |       yajurvedin->yajurveda       |     -     |    L2   |     0.046     |    0.084     |
| N1942 |          AkroSin->AkroSa          |     -     |    L2   |      0.06     |    0.074     |
| N1943 |          SAstrin->SAstra          |     -     |    L2   |     0.061     |    0.074     |
| N1940 |          niroDin->niroDa          |     -     |    L2   |     0.052     |    0.082     |
| N1941 |           kzodin->kzoda           |     -     |    L2   |     0.051     |    0.082     |
| N1946 |          vilAsin->vilAsa          |     -     |    L2   |     0.053     |    0.082     |
| N1526 |       yajurvedin->yajurvedI       |     -     |    L1   |     0.074     |    0.052     |
| N1944 |         avaBAsin->avaBAsa         |     L1    |    L2   |     0.069     |    0.081     |
| N1945 |          avaBAsin->avaBAs         |     -     |    L1   |     0.073     |     0.06     |
|  N818 |         utsaNgin->utsaNgI         |     -     |    L1   |     0.072     |     0.06     |
|  N819 |       jambumAlin->jambumAlI       |     -     |    L1   |     0.072     |    0.059     |
| N1527 |         anurUpin->anurUpa         |     -     |    L2   |     0.047     |    0.083     |
|  N810 |           gotrin->gotrA           |     -     |    L1   |     0.077     |    0.031     |
|  N811 |           gotrin->gotrI           |     -     |    L1   |     0.077     |     0.03     |
|  N812 |          viGAtin->viGAta          |     -     |    L2   |     0.043     |    0.084     |
|  N813 |         nirmUlin->nirmUla         |     -     |    L2   |     0.045     |    0.084     |
|  N814 |         AtatAyin->AtatAyI         |     -     |    L1   |     0.071     |    0.059     |
|  N815 |            kAyin->kAya            |     -     |    L2   |     0.059     |    0.074     |
|  N816 |        saMkzoBin->saMkzoBa        |     -     |    L2   |     0.052     |    0.083     |
|  N817 |         utsaNgin->utsaNga         |     -     |    L2   |     0.052     |    0.083     |
| N2859 |         aDyAtmin->aDyAtma         |     -     |    L2   |      0.05     |    0.083     |
| N1545 |           tarkin->tarkA           |     -     |    L1   |     0.074     |    0.052     |
| N1522 |           valayin->valay          |     -     |    L1   |     0.074     |    0.051     |
| N1990 |         anurakzin->anurakz        |     -     |    L1   |     0.072     |     0.06     |
| N2851 |           Silpin->Silpa           |     L2    |    L2   |      0.05     |    0.082     |
| N2850 |          utsAhin->utsAha          |     -     |    L2   |     0.052     |    0.082     |
| N2853 |           Silpin->SilpI           |     -     |    L1   |     0.078     |    0.028     |
| N1523 |      hastavartin->hastavartI      |     -     |    L1   |     0.074     |    0.054     |
| N2855 |          tftIyin->tftIyA          |     -     |    L1   |     0.077     |    0.028     |
| N1993 |         pramAdin->pramAda         |     -     |    L2   |     0.052     |    0.082     |
| N2857 |           darSin->darSA           |     -     |    L1   |     0.072     |     0.06     |
| N2856 |           darSin->darSa           |     -     |    L2   |     0.052     |    0.082     |
| N1490 |          utpalin->utpala          |     -     |    L2   |     0.049     |    0.083     |
| N1397 |            prASin->prAS           |     -     |    L1   |     0.077     |    0.034     |
| N1492 |            arTin->arTi            |     -     |    L1   |     0.074     |    0.056     |
| N1493 |            arTin->arTI            |     -     |    L1   |     0.074     |    0.056     |
| N1494 |            SAlin->SAla            |     -     |    L2   |     0.059     |    0.072     |
| N1495 |            SAlin->SAli            |     -     |    L1   |     0.078     |    0.029     |
| N1496 |            SAlin->SAlI            |     -     |    L1   |     0.078     |    0.028     |
| N1396 |           prASin->prASA           |     -     |    L1   |     0.077     |    0.034     |
| N1498 |         ekapAtin->ekapAta         |     -     |    L2   |     0.047     |    0.083     |
| N1499 |          ekapAtin->ekapAt         |     -     |    L1   |     0.074     |    0.053     |
| N1395 |           prASin->prASa           |     -     |    L2   |      0.06     |    0.073     |
| N1994 |          amarzin->amarza          |     -     |    L2   |     0.051     |    0.082     |
| N1700 |         puzkarin->puzkara         |     -     |    L2   |     0.047     |    0.083     |
| N1701 |            Bagin->Baga            |     -     |    L2   |     0.044     |    0.083     |
| N1702 |             BAsin->BAs            |     -     |    L1   |     0.866     |     0.01     |
| N1394 |            Palin->PalI            |     -     |    L1   |     0.073     |    0.056     |
| N1704 |            BAsin->BAsI            |     -     |    L1   |     0.077     |    0.032     |
| N1705 |           pucCin->pucCa           |     -     |    L2   |     0.045     |    0.083     |
| N1706 |           daRqin->daRqa           |     -     |    L2   |     0.045     |    0.083     |
| N1707 |           daRqin->daRqi           |     -     |    L1   |     0.074     |    0.051     |
| N1708 |           daRqin->daRqI           |     -     |    L1   |     0.074     |    0.051     |
| N1393 |            Palin->Pali            |     -     |    L1   |     0.073     |    0.056     |
| N1996 |            vedin->veda            |     -     |    L2   |      0.05     |    0.082     |
| N1392 |            Palin->PalA            |     -     |    L1   |     0.074     |    0.056     |
| N1391 |            Palin->Pala            |     -     |    L2   |      0.05     |    0.083     |
| N1390 |             Palin->Pal            |     -     |    L1   |     0.482     |    0.045     |
| N1128 |        vizyandin->vizyanda        |     -     |    L2   |      0.05     |    0.083     |
| N1129 |         vizyandin->vizyand        |     -     |    L1   |     0.074     |    0.056     |
| N1628 |         duScArin->duScAra         |     -     |    L2   |     0.052     |    0.082     |
| N1120 |         SataGnin->SataGnI         |     -     |    L1   |     0.074     |    0.049     |
| N1121 |       upasparSin->upasparSa       |     -     |    L2   |     0.045     |    0.083     |
| N1122 |           udAyin->udAya           |     -     |    L2   |     0.043     |    0.083     |
| N1123 |           udAyin->udAyA           |     -     |    L1   |     0.077     |    0.028     |
| N1124 |         SaSANkin->SaSANka         |     -     |    L2   |     0.043     |    0.083     |
| N1125 |         pawwiSin->pawwiSa         |     -     |    L2   |      0.05     |    0.084     |
| N1127 |        praDvaMsin->praDvaMs       |     -     |    L1   |     0.074     |    0.054     |
|  N524 |         nisarpin->nisarpa         |     -     |    -    |       -       |      -       |
|  N525 |        vanavAsin->vanavAsa        |     -     |    -    |       -       |      -       |
|  N526 |        vanavAsin->vanavAsI        |     -     |    -    |       -       |      -       |
|  N527 |      niraparADin->niraparADa      |     -     |    -    |       -       |      -       |
|  N520 |            boDin->boDA            |     -     |    -    |       -       |      -       |
|  N521 |            boDin->boDi            |     -     |    -    |       -       |      -       |
|  N522 |        avasarpin->avasarpa        |     -     |    -    |       -       |      -       |
|  N523 |           kzoBin->kzoBa           |     -     |    -    |       -       |      -       |
| N1014 |          niyogin->niyoga          |     -     |    L2   |     0.039     |    0.465     |
| N1015 |          niyogin->niyogI          |     -     |    L1   |     0.077     |    0.028     |
| N1017 |        pralambin->pralambA        |     -     |    L1   |     0.072     |     0.06     |
|  N528 |      niraparADin->niraparADI      |     -     |    -    |       -       |      -       |
|  N529 |            mAyin->mAya            |     -     |    L2   |     0.059     |    0.073     |
| N1012 |          udgArin->udgAra          |     -     |    L2   |     0.052     |    0.082     |
| N1013 |       parikartin->parikarta       |     -     |    L2   |     0.052     |    0.082     |
| N1234 |             fRin->fRI             |     -     |    L1   |     0.078     |    0.026     |
| N1235 |      cakravartin->cakravarta      |     -     |    L2   |     0.049     |    0.083     |
| N1236 |      cakravartin->cakravarti      |     -     |    L1   |     0.074     |    0.055     |
| N1237 |      cakravartin->cakravartI      |     -     |    L1   |     0.074     |    0.055     |
| N1231 |           varzin->varzA           |     -     |    L1   |     0.074     |    0.052     |
| N1232 |            varzin->varz           |     -     |    L1   |     0.074     |    0.052     |
| N1233 |             fRin->fRa             |     -     |    L2   |     0.045     |    0.083     |
| N1238 |            BArin->BAra            |     -     |    L2   |     0.058     |    0.073     |
| N1239 |            BArin->BAri            |     -     |    L1   |     0.077     |    0.033     |
| N2526 |          SalAkin->SalAkA          |     -     |    L1   |     0.074     |    0.052     |
|  N438 |          pinAkin->pinAka          |     -     |    -    |       -       |      -       |
|  N439 |          pinAkin->pinAkI          |     -     |    -    |       -       |      -       |
|  N436 |           sarpin->sarpI           |     -     |    -    |       -       |      -       |
|  N437 |         maryAdin->maryAda         |     -     |    -    |       -       |      -       |
|  N434 |           sarpin->sarpa           |     -     |    -    |       -       |      -       |
|  N435 |           sarpin->sarpi           |     -     |    -    |       -       |      -       |
|  N432 |         askandin->askanda         |     -     |    -    |       -       |      -       |
|  N433 |        rogahArin->rogahAra        |     -     |    -    |       -       |      -       |
|  N430 |          SAradin->SAradA          |     -     |    L1   |     0.074     |     0.05     |
|  N431 |          SAradin->SAradI          |     -     |    L1   |     0.074     |     0.05     |
| N2864 |        kAlayogin->kAlayoga        |     -     |    L2   |     0.059     |    0.074     |
| N2481 |          zoqaSin->zoqaSI          |     -     |    L1   |     0.072     |    0.058     |
| N2865 |        apracArin->apracAra        |     -     |    L2   |     0.051     |    0.083     |
| N1967 |           vfttin->vfttA           |     -     |    L1   |     0.077     |    0.029     |
| N2868 |        anubanDin->anubanDa        |     L1    |    L2   |     0.066     |    0.082     |
| N2869 |         anubanDin->anubanD        |     -     |    L1   |     0.072     |    0.059     |
| N1960 |           ABAzin->ABAza           |     L1    |    L2   |      0.07     |     0.08     |
| N1961 |            ABAzin->ABAz           |     -     |    L1   |     0.078     |    0.027     |
| N2464 |        saMsparDin->saMsparD       |     -     |    L1   |     0.074     |    0.054     |
| N2465 |         kalyARin->kalyARa         |     -     |    L2   |     0.051     |    0.083     |
| N2466 |         kalyARin->kalyARI         |     -     |    L1   |     0.074     |    0.051     |
| N2467 |         saMsevin->saMsevA         |     -     |    L1   |     0.072     |     0.06     |
|  N238 |           BraMSin->BraMS          |     -     |    -    |       -       |      -       |
|  N234 |          Akledin->Akleda          |     -     |    L2   |     0.059     |    0.073     |
|  N236 |        pariboDin->pariboDa        |     -     |    -    |       -       |      -       |
|  N237 |         pralayin->pralaya         |     -     |    -    |       -       |      -       |
|  N230 |     dantolUKalin->dantolUKala     |     -     |    -    |       -       |      -       |
|  N231 |            vIjin->blja            |     -     |    -    |       -       |      -       |
|  N232 |      samucCrAyin->samucCrAya      |     -     |    -    |       -       |      -       |
| N2462 |       anavaboDin->anavaboDa       |     -     |    L2   |     0.046     |    0.083     |
| N2228 |        kAlanemin->kAlanemi        |     -     |    L1   |     0.074     |    0.054     |
| N2229 |            virARin->raR           |     -     |    L1   |     0.624     |    0.032     |
| N2226 |            pASin->pASI            |     -     |    L1   |     0.077     |    0.027     |
| N2227 |            nodin->noda            |     -     |    L2   |     0.047     |    0.083     |
| N2224 |         govratin->govrata         |     -     |    L2   |     0.048     |    0.083     |
| N2225 |            pASin->pASa            |     -     |    L2   |     0.056     |    0.071     |
| N2222 |        SataveDin->SataveDI        |     -     |    L1   |     0.074     |    0.051     |
| N2223 |         praRAdin->praRAda         |     -     |    L2   |     0.046     |    0.083     |
| N2220 |         gomUtrin->gomUtra         |     -     |    L2   |     0.051     |    0.083     |
| N2221 |        SataveDin->SataveDa        |     -     |    L2   |     0.045     |    0.083     |
|   N1  |           dfzwin->dfzwa           |     -     |    -    |       -       |      -       |
|  N146 |            homin->homa            |     -     |    -    |       -       |      -       |
|  N147 |            homin->homi            |     -     |    -    |       -       |      -       |
|  N144 |         avikArin->avikAra         |     -     |    -    |       -       |      -       |
|  N145 |      kaPaviroDin->kaPaviroDi      |     -     |    -    |       -       |      -       |
|  N142 |            yoDin->yoDa            |     -     |    -    |       -       |      -       |
|  N140 |            Ikzin->Ikzi            |     -     |    L1   |     0.078     |    0.027     |
|  N141 |             Ikzin->Ikz            |     -     |    L1   |     0.077     |    0.026     |
| N2468 |          saMsevin->saMsev         |     -     |    L1   |     0.072     |     0.06     |
|  N148 |           potrin->potra           |     -     |    -    |       -       |      -       |
|  N149 |           potrin->potri           |     -     |    -    |       -       |      -       |
| N2088 |         vEtaRqin->vEtaRqI         |     -     |    L1   |     0.073     |    0.048     |
| N2089 |        rasAyanin->rasAyana        |     -     |    L2   |     0.047     |    0.083     |
| N2082 |       dAkzAyaRin->dAkzAyaRa       |     -     |    L2   |     0.055     |     0.07     |
| N2083 |       dAkzAyaRin->dAkzAyaRI       |     -     |    L1   |     0.073     |    0.048     |
| N2080 |         vigrahin->vigraha         |     L1    |    L2   |     0.067     |     0.08     |
| N2081 |          vigrahin->vigrah         |     -     |    L1   |     0.073     |    0.049     |
| N2086 |          syandin->syanda          |     L1    |    L2   |     0.068     |     0.08     |
| N2087 |           syandin->syand          |     -     |    L1   |     0.073     |     0.05     |
| N2084 |        paridevin->parideva        |     L1    |    L2   |     0.067     |    0.079     |
| N2085 |         paridevin->paridev        |     -     |    L1   |     0.073     |     0.05     |
| N2538 |     pratisparDin->pratisparDA     |     -     |    L1   |     0.074     |    0.053     |
| N2539 |     pratisparDin->pratisparDI     |     -     |    L1   |     0.074     |    0.056     |
| N2532 |           saMgin->saMgA           |     -     |    L1   |     0.074     |    0.053     |
| N2533 |        upasarpin->upasarpa        |     -     |    L2   |     0.049     |    0.082     |
| N2530 |         atilaNGin->atilaNG        |     -     |    L1   |     0.074     |    0.051     |
| N2531 |           saMgin->saMga           |     -     |    L2   |     0.047     |    0.083     |
| N2536 |           AhArin->AhAra           |     -     |    L2   |     0.058     |    0.073     |
| N2537 |      pAzARaBedin->pAzARaBeda      |     -     |    L2   |     0.057     |    0.072     |
| N2534 |        pariSozin->pariSoza        |     -     |    L2   |     0.047     |    0.083     |
| N2535 |       prativeSin->prativeSa       |     -     |    L2   |     0.049     |    0.083     |
| N2712 |         vivartin->vivarta         |     -     |    L2   |     0.047     |    0.083     |
| N2713 |         aByarTin->aByarTI         |     -     |    L1   |     0.074     |    0.053     |
| N2710 |           dantin->dantI           |     -     |    L1   |     0.073     |    0.054     |
| N2711 |         aBitApin->aBitApa         |     -     |    L2   |     0.047     |    0.084     |
| N2716 |             ISin->ISA             |     -     |    L1   |     0.078     |    0.028     |
| N2717 |            vAlin->vAla            |     -     |    L2   |     0.057     |    0.071     |
| N2714 |          aByarTin->aByarT         |     -     |    L1   |     0.074     |    0.053     |
| N2715 |             ISin->ISa             |     L1    |    L2   |     0.068     |    0.081     |
| N2718 |            vAlin->vAli            |     -     |    L1   |     0.078     |    0.029     |
| N2719 |            vAlin->vAlI            |     -     |    L1   |     0.078     |    0.028     |
| N1832 |          SuSrUzin->SuSrUz         |     -     |    L1   |     0.077     |    0.031     |
| N1833 |       parigrAhin->parigrAha       |     -     |    L2   |     0.051     |    0.082     |
| N1830 |           ASOcin->ASOca           |     -     |    L2   |     0.058     |    0.074     |
| N1831 |         SuSrUzin->SuSrUzA         |     -     |    L1   |     0.077     |    0.032     |
| N1836 |         pravAdin->pravAda         |     -     |    L2   |     0.052     |    0.082     |
| N1837 |        anAramBin->anAramBa        |     -     |    L2   |     0.051     |    0.082     |
| N1834 |        guhAvAsin->guhAvAsa        |     -     |    L2   |     0.052     |    0.082     |
| N1835 |       pakzapAtin->pakzapAta       |     -     |    L2   |      0.05     |    0.083     |
| N1838 |            leKin->leKa            |     -     |    L2   |     0.049     |    0.083     |
| N1839 |            leKin->leKA            |     -     |    L1   |     0.078     |    0.028     |
| N2154 |           vraRin->vraRa           |     L1    |    L2   |      0.07     |    0.081     |
| N2155 |            vraRin->vraR           |     -     |    L1   |     0.073     |    0.057     |
|  N939 |             vArin->vAr            |     -     |    L1   |     0.077     |    0.031     |
|  N938 |            vArin->vArI            |     -     |    L1   |     0.077     |    0.034     |
| N2150 |         apahArin->apahAra         |     -     |    L2   |     0.045     |    0.083     |
| N2151 |         apahArin->apahArI         |     -     |    L1   |     0.076     |    0.049     |
| N2152 |       Suklamehin->Suklameha       |     -     |    L2   |     0.044     |    0.083     |
| N2153 |         upahAsin->upahAsa         |     -     |    L2   |     0.052     |    0.083     |
|  N933 |         duzkftin->duzkfti         |     -     |    L1   |     0.077     |    0.029     |
|  N932 |         duzkftin->duzkfta         |     -     |    L2   |     0.043     |    0.082     |
|  N931 |           valgin->valgA           |     -     |    L1   |     0.074     |    0.055     |
|  N930 |            valgin->valg           |     -     |    L1   |     0.596     |    0.035     |
|  N937 |            vArin->vAri            |     -     |    L1   |     0.077     |    0.034     |
|  N936 |            vArin->vArA            |     -     |    L1   |     0.077     |    0.034     |
|  N935 |            vArin->vAra            |     -     |    L2   |     0.059     |    0.073     |
|  N934 |          duzkftin->duzkft         |     -     |    L1   |     0.077     |    0.028     |
| N1955 |         vikramin->vikramI         |     -     |    L1   |     0.074     |    0.049     |
| N1954 |         vikramin->vikrama         |     L1    |    L2   |     0.069     |    0.079     |
| N1957 |         nibanDin->nibanDa         |     L1    |    L2   |     0.068     |     0.08     |
| N1956 |          vikramin->vikram         |     -     |    L1   |     0.074     |    0.049     |
| N1951 |       kzAramehin->kzArameha       |     -     |    L2   |     0.056     |     0.07     |
| N1950 |           Suzmin->Suzmi           |     -     |    L1   |     0.077     |    0.027     |
| N1953 |          saMjIvin->saMjIv         |     -     |    L1   |     0.074     |    0.049     |
| N1952 |         saMjIvin->saMjIva         |     -     |    L2   |     0.049     |    0.083     |
| N1959 |         anutApin->anutApa         |     -     |    L2   |     0.043     |    0.083     |
| N1958 |          nibanDin->nibanD         |     -     |    L1   |     0.074     |    0.048     |
|  N829 |             lokin->lok            |     -     |    L1   |     0.958     |    0.002     |
|  N828 |           mAtrin->mAtrA           |     -     |    L1   |     0.077     |    0.031     |
|  N825 |       gaRqamAlin->gaRqamAlI       |     -     |    L1   |     0.074     |    0.048     |
|  N824 |       gaRqamAlin->gaRqamAla       |     -     |    L2   |     0.044     |    0.083     |
|  N827 |           mAtrin->mAtra           |     -     |    L2   |     0.056     |     0.07     |
|  N826 |         upacArin->upacAra         |     -     |    L2   |     0.045     |    0.082     |
|  N821 |           pOtrin->pOtrI           |     -     |    L1   |     0.076     |    0.034     |
|  N820 |           pOtrin->pOtra           |     -     |    L2   |     0.058     |    0.074     |
|  N823 |         upayogin->upayoga         |     -     |    L2   |     0.048     |    0.084     |
|  N822 |          ullApin->ullApa          |     -     |    L2   |     0.049     |    0.083     |
| N1536 |           BaYjin->BaYjI           |     -     |    L1   |     0.073     |    0.053     |
| N2409 |       parisraMsin->parisraMs      |     -     |    L1   |     0.073     |    0.052     |
| N1483 |          piSAcin->piSAcI          |     -     |    L1   |     0.078     |    0.028     |
| N1482 |          piSAcin->piSAci          |     -     |    L1   |     0.078     |    0.028     |
| N1481 |          piSAcin->piSAca          |     -     |    L2   |     0.048     |    0.084     |
| N1480 |        Ayurvedin->Ayurveda        |     -     |    L2   |     0.059     |    0.073     |
| N1487 |         sammohin->sammoha         |     -     |    L2   |      0.05     |    0.084     |
| N1486 |      kzOdramehin->kzOdrameha      |     -     |    L2   |     0.059     |    0.073     |
| N1485 |         pratApin->pratApa         |     -     |    L2   |     0.045     |    0.084     |
| N1484 |        cirajIvin->cirajIvI        |     -     |    L1   |     0.074     |    0.057     |
| N1489 |         pataMgin->pataMgI         |     -     |    L1   |     0.073     |    0.056     |
| N1488 |         pataMgin->pataMga         |     -     |    L2   |     0.048     |    0.084     |
|  N797 |       anupatApin->anupatApa       |     -     |    L2   |     0.043     |    0.083     |
|  N796 |         BARqArin->BARqAra         |     -     |    L2   |      0.03     |    0.582     |
|  N795 |        saMtyAgin->saMtyAga        |     -     |    L2   |     0.047     |    0.082     |
|  N794 |         pravAsin->pravAsa         |     -     |    L2   |     0.049     |    0.082     |
|  N793 |           sparSin->sparS          |     -     |    L1   |     0.074     |    0.054     |
|  N792 |          sparSin->sparSA          |     -     |    L1   |     0.074     |    0.054     |
|  N791 |          sparSin->sparSa          |     -     |    L2   |     0.049     |    0.082     |
|  N790 |          ullAsin->ullAsI          |     -     |    L1   |     0.078     |    0.033     |
| N1719 |           Amodin->Amoda           |     -     |    L2   |     0.059     |    0.073     |
| N1718 |           kzemin->kzemA           |     -     |    L1   |     0.078     |    0.029     |
| N2413 |            mOlin->mOla            |     -     |    L2   |     0.058     |    0.073     |
|  N799 |            mOnin->mOni            |     -     |    L1   |     0.077     |    0.027     |
|  N798 |            mOnin->mOna            |     -     |    L2   |     0.028     |     0.61     |
| N2412 |         anulomin->anuloma         |     -     |    L2   |     0.049     |    0.083     |
| N1271 |           jfmBin->jfmBA           |     -     |    L1   |     0.078     |    0.028     |
| N2415 |            mOlin->mOli            |     -     |    L1   |     0.078     |    0.027     |
| N1272 |            jfmBin->jfmB           |     -     |    L1   |     0.078     |    0.027     |
| N2414 |            mOlin->mOlA            |     -     |    L1   |     0.078     |    0.028     |
| N1139 |           nirASin->nirAS          |     -     |    L1   |     0.077     |    0.032     |
| N1138 |          nirASin->nirASa          |     -     |    L2   |     0.047     |    0.082     |
| N2417 |          piqakin->piqaka          |     -     |    L2   |     0.049     |    0.083     |
| N1133 |             BAjin->BAj            |     -     |    L1   |     0.078     |    0.027     |
| N1132 |            BAjin->BAjI            |     -     |    L1   |     0.078     |    0.027     |
| N1131 |            BAjin->BAjA            |     -     |    L1   |     0.078     |    0.027     |
| N1130 |          utsekin->utseka          |     -     |    L2   |     0.035     |    0.531     |
| N1137 |            somin->soma            |     -     |    L2   |      0.04     |    0.462     |
| N1136 |       paramezWin->paramezWI       |     -     |    L1   |     0.072     |    0.058     |
| N1135 |       paramezWin->paramezWi       |     -     |    L1   |     0.073     |    0.054     |
| N1134 |       paramezWin->paramezWa       |     -     |    L2   |     0.034     |    0.535     |
| N2419 |      anupraveSin->anupraveSa      |     -     |    L2   |     0.045     |    0.083     |
| N1276 |          surUpin->surUpI          |     -     |    L1   |     0.077     |    0.038     |
| N2418 |          piqakin->piqakA          |     -     |    L1   |     0.073     |    0.051     |
| N1277 |          vicArin->vicAra          |     -     |    L2   |     0.051     |    0.082     |
| N2790 |         PetkArin->PetkAra         |     -     |    L2   |     0.047     |    0.082     |
| N2791 |            sADin->sADa            |     L1    |    L2   |     0.069     |    0.082     |
| N2796 |          pulakin->pulakA          |     -     |    L1   |     0.074     |    0.053     |
| N2793 |       dUradarSin->dUradarSI       |     -     |    L1   |     0.073     |    0.054     |
